RegioNaam;VVD;Partij van de Arbeid;PVV;SP;CDA;Democraten 66;ChristenUnie;GROENLINKS;Staatkundig Gereformeerde Partij;Partij voor de Dieren;50PLUS;Piratenpartij;Partij voor Mens en Spirit;SOPN;Partij van de Toekomst;Democratisch Politiek Keerpunt DPK;Libertarische Partij;Nederland Lokaal;Liberaal Democratische Partij;Anti Europa Partij;Politieke Partij NXD
Kaag en Braassem;0.40007499062617174;0.15773028371453568;0.10548681414823147;0.05630546181727284;0.1144856892888389;0.08386451693538308;0.010811148606424197;0.017935258092738406;0.00418697662792151;0.01706036745406824;0.023559555055618048;0.0029996250468691415;0.0011873515810523684;0.0008748906386701663;0.0013748281464816899;0.001249843769528809;0.00031246094238220225;0.00024996875390576176;0.00024996875390576176;0.0;0.0
Kampen;0.17890368783883273;0.19921691988488052;0.07205006358342815;0.08182183254132923;0.1266648818686835;0.03985676996184994;0.14774780804497692;0.015460812529281841;0.1095642861923566;0.010608393012515895;0.01127769225620775;0.0020413626932601564;0.0012047386386453383;0.0015728532226758584;0.0007027642058764473;0.0004015795462151128;0.0001003948865537782;0.0005354393949534837;0.00013385984873837093;0.00013385984873837093;0.0
Kapelle;0.26215755669157165;0.18167518678725914;0.07366627343033164;0.0794337396775462;0.12164110630488924;0.046664045091099754;0.058330056363874686;0.01127277493773758;0.13160309345916896;0.013763271726307511;0.012714641499541225;0.0006553938917289291;0.0017040241184952155;0.0005243151133831433;0.00039323633503735744;0.0010486302267662866;0.00026215755669157164;0.0018351028968410013;0.0006553938917289291;0.0;0.0
Katwijk;0.28552567377515;0.12281507419419649;0.10390057690651819;0.050256881260583794;0.1502827128957263;0.03903447088200683;0.09864814442754226;0.008352228696076462;0.10186274791194283;0.014408312046152522;0.017192388278178008;0.0029849889498005226;0.001262879940300221;0.0005166327028500905;0.0010045635888751758;0.0008036508711001406;0.00045922906920008036;0.00020091271777503516;0.00022961453460004018;0.00025831635142504523;0.0
Kerkrade;0.1412699101601493;0.2565426847793065;0.254936851699145;0.1688728787813029;0.0667939759559047;0.03702096263183022;0.003385269736556573;0.0123258539125906;0.0008246169871099345;0.023262879215311835;0.021830649711384053;0.003992882253374419;0.00325506705438132;0.002300247385096133;0.0010416214574020225;0.0009982205633436048;0.0006510134108762641;0.0001302026821752528;0.000217004470292088;0.0003472071524673408;0.0
Koggenland;0.4001959159068646;0.17165247532213096;0.08989526034209931;0.06728957878080025;0.12613970311204883;0.06555647652776732;0.005425363574711777;0.016803556627232312;0.0009795795343229597;0.017933840705297265;0.028332454223494837;0.0027126817873558886;0.0027880340592268855;0.0020345113405169164;0.0006028181749679753;0.0005274659030969783;0.00030140908748398765;0.00022605681561299073;0.00037676135935498455;0.00022605681561299073;0.0
Kollumerland en Nieuwkruisland;0.17234691050152398;0.24757550568024383;0.09282349681352176;0.10238293155998891;0.21183153228041007;0.029509559434746466;0.08215572180659463;0.00886672208367969;0.017179274037129398;0.016070933776669436;0.011360487669714602;0.0015239678581324466;0.0015239678581324466;0.0008312551953449709;0.0016625103906899418;0.00041562759767248546;0.0009697977279024661;0.00041562759767248546;0.00013854253255749516;0.00041562759767248546;0.0
Korendijk;0.27927261975162626;0.14991129509166173;0.10467179183914843;0.06164991129509166;0.08234772324068598;0.044500295683027796;0.04302188054405677;0.013157894736842105;0.18361916026020106;0.016262566528681254;0.01478415138971023;0.002365464222353637;0.0014784151389710231;0.0010348905972797163;0.00029568302779420464;0.0010348905972797163;0.00029568302779420464;0.00014784151389710232;0.0;0.00014784151389710232;0.0
Krimpen aan den IJssel;0.2533564814814815;0.2021990740740741;0.10659722222222222;0.05457175925925926;0.06834490740740741;0.056539351851851855;0.06707175925925926;0.015219907407407408;0.1372685185185185;0.017881944444444443;0.014930555555555556;0.002025462962962963;0.0012152777777777778;0.0006365740740740741;0.0005787037037037037;0.0006944444444444445;0.0004050925925925926;0.0;0.00011574074074074075;0.00034722222222222224;0.0
Laarbeek;0.2984726688102894;0.1862540192926045;0.11615755627009647;0.16181672025723473;0.12001607717041801;0.060691318327974274;0.0029742765273311897;0.012218649517684888;0.0004823151125401929;0.011655948553054662;0.02090032154340836;0.003135048231511254;0.0012057877813504824;0.0008038585209003215;0.0008842443729903537;0.001527331189710611;0.000562700964630225;0.0001607717041800643;0.0;8.038585209003216e-05;0.0
Landerd;0.3119938717443642;0.1736703873933027;0.09422193040052528;0.1744364193477785;0.12880280148829065;0.0623768877216021;0.0028452615451958854;0.012147078135259356;0.0004377325454147516;0.009958415408185598;0.021558327861676517;0.0026263952724885093;0.001094331363536879;0.001094331363536879;0.0007660319544758153;0.000984898227183191;0.0001094331363536879;0.00032829940906106366;0.0002188662727073758;0.00032829940906106366;0.0
Landgraaf;0.16539196940726578;0.24498087954110898;0.23006692160611855;0.16921606118546845;0.06935946462715105;0.04445506692160612;0.005066921606118547;0.014722753346080307;0.0008604206500956023;0.022562141491395793;0.02155831739961759;0.003202676864244742;0.002772466539196941;0.0030592734225621415;0.0008126195028680688;0.0012906309751434034;0.0002390057361376673;9.560229445506692e-05;4.780114722753346e-05;0.0002390057361376673;0.0
Landsmeer;0.3652389052110716;0.2489562393691047;0.09865470852017937;0.07159424771918974;0.03819390753053966;0.09200556672336478;0.006958404205968764;0.022885418277408382;0.003247255296118757;0.022266893459100046;0.02242152466367713;0.0029379928869645894;0.000927787227462502;0.0015463120457708365;0.0006185248183083346;0.000463893613731251;0.0007731560228854183;0.0;0.0003092624091541673;0.0;0.0
Langedijk;0.34641172088403277;0.20803327539111;0.08871368264216538;0.07915321579339459;0.09597715420908866;0.07313136329774025;0.0265706481251552;0.024584057611124907;0.0029178048174819966;0.020672957536627762;0.022287062329277376;0.0029798857710454435;0.003104047678172337;0.0015520238390861684;0.0013037000248323815;0.0013037000248323815;0.0007449714427613609;0.00024832381425378696;0.00012416190712689348;0.00018624286069034022;0.0
Lansingerland;0.4133097652494806;0.154805098148665;0.09780754798896021;0.043538933854312026;0.09210159084566007;0.07684435761466182;0.05181877383942692;0.014668031134679195;0.011753031289732378;0.017955158619406456;0.016993828883306975;0.003101063664837039;0.0012094148292864453;0.0009923403727478525;0.0008062765528576302;0.0013954786491766676;0.0003411170031320743;0.00018606381989022235;0.00012404254659348157;0.00024808509318696313;0.0
Laren;0.5462399093612803;0.13213425860359723;0.051267525846197426;0.041778784874663646;0.06797903979606289;0.09701175470896474;0.005098427984704716;0.017419628947741114;0.001274606996176179;0.018977481943067556;0.015012037954963886;0.0021243449936269652;0.00141622999575131;0.000283245999150262;0.000708114997875655;0.0;0.000849737997450786;0.0;0.000424868998725393;0.0;0.0
Leek;0.19777061743446833;0.3304014630323086;0.06731690324828006;0.09065575198118958;0.10842114430026996;0.05425411477836802;0.08203431159104764;0.02037795001306279;0.012104850648785161;0.01445615257336933;0.013411129495776365;0.0027867282069145693;0.002699642950448489;0.0008708525646608029;0.0006966820517286423;0.00043542628233040145;0.0005225115387964817;0.00034834102586432116;8.708525646608029e-05;0.00034834102586432116;0.0
Leerdam;0.2531824611032532;0.23117043847241867;0.11341937765205092;0.06621287128712872;0.0907001414427157;0.04146039603960396;0.06921852899575671;0.01158062234794908;0.08857850070721358;0.01440947666195191;0.013437057991513438;0.002033239038189533;0.001768033946251768;0.0007072135785007072;0.000442008486562942;0.0002652050919377652;8.84016973125884e-05;0.0010608203677510608;0.0001768033946251768;8.84016973125884e-05;0.0
Leeuwarden;0.1612772837510105;0.4104688763136621;0.07358344969500992;0.11150510766517234;0.07046005732343646;0.06808995370030131;0.03323656941280224;0.024123612846329096;0.0037296979495847725;0.021147203645182626;0.01131770412287793;0.004593224075843316;0.0023517307268317777;0.0016168148746968471;0.0009553906077754097;0.0006797971632248107;0.0005144410964944513;0.00011023737782023958;0.00011023737782023958;0.00012861027412361284;0.0
Leeuwarderadeel;0.17651645095898955;0.3868704194604709;0.06237330422579136;0.09917355371900827;0.1436145329798846;0.047559644472165916;0.03664431623265242;0.013410260408545142;0.0037423982535474817;0.014189926711367535;0.008732262591610791;0.0021830656479026977;0.0018711991267737408;0.0017152658662092624;0.0006237330422579137;0.0003118665211289568;0.0;0.0001559332605644784;0.0001559332605644784;0.0001559332605644784;0.0
Leiden;0.20573282542257498;0.30192204632030245;0.08951202908416737;0.08500745933575701;0.039585174027027416;0.15274981532712445;0.01887284367260034;0.04872467084775713;0.003519647745542504;0.028982778349096912;0.01403513854086702;0.005909532017207167;0.0017960342405237467;0.0009704378557668632;0.0004490085601309367;0.0008835329731608755;0.0006083341782419143;0.0002462305007169653;0.0002751987949189612;0.00021726220651496937;0.0
Leiderdorp;0.32018218748076566;0.24466055271742476;0.08444635932787592;0.06641226072505693;0.07170554563919493;0.10875854003816089;0.01951129439281098;0.026466424570689973;0.01027882070536099;0.02080384070905398;0.01994214316489198;0.002831291930817997;0.0008616975441619991;0.0012309964916599988;0.0006154982458299994;0.0005539484212469995;0.00043084877208099956;0.00012309964916599987;0.00012309964916599987;6.154982458299993e-05;0.0
Leidschendam-Voorburg;0.34317688012522485;0.20514917178702427;0.09760998060883583;0.06050977735205476;0.07929350746443006;0.11097352989276453;0.016353993878933718;0.022101254584959;0.004065135621334953;0.02654019578066958;0.024834707847580777;0.0036913300469593254;0.0017989393266827091;0.0012615938135177441;0.0005139826647664883;0.0011447795715253603;0.0004205312711725814;9.345139359390698e-05;0.0003738055743756279;9.345139359390698e-05;0.0
Lelystad;0.2688515993707394;0.2566858940744625;0.14745673833245937;0.09567383324593602;0.04871525957000524;0.05616151022548505;0.03471421080230729;0.018222338751966438;0.007603565810173046;0.024619821709491348;0.027267960146827478;0.00529627687467226;0.0028841111693759833;0.0020713162034609336;0.0015469323544834818;0.0009701101206082852;0.0004457262716308338;0.00023597273203985317;0.00013109596224436288;0.0004457262716308338;0.0
Lemsterland;0.31089662179324357;0.25146050292100586;0.09067818135636271;0.08775717551435103;0.11874523749047498;0.05473710947421895;0.02679705359410719;0.011557023114046229;0.008509017018034037;0.012954025908051815;0.015113030226060453;0.00254000508001016;0.003429006858013716;0.000889001778003556;0.001524003048006096;0.002159004318008636;0.0;0.0;0.000127000254000508;0.000127000254000508;0.0
Leudal;0.28944177700179446;0.16479945681167854;0.1581550996653572;0.12309035355739852;0.12740676075464377;0.06372762985595809;0.004364906154517678;0.01755662253261555;0.0014549687181725592;0.014549687181725593;0.025849944226199136;0.0022309520345312576;0.002667442649983025;0.0009699791454483729;0.0009214801881759542;0.0012124739318104662;0.0003394927009069305;0.00106697705999321;0.00019399582908967457;0.0;0.0
Leusden;0.3556894025720332;0.19290249063975257;0.057680829128004776;0.05724673069618536;0.09935427858266863;0.09311411362526453;0.05339410711378805;0.028487709588149113;0.01899180639209941;0.016604265017092626;0.018015084920505724;0.002387541375006783;0.002713115198871344;0.0010309837755711107;0.0002713115198871344;0.0005968853437516957;0.0005968853437516957;0.0002170492159097075;0.0003798361278419882;0.00032557382386456127;0.0
Liesveld;0.25915966386554623;0.14336134453781513;0.06857142857142857;0.041680672268907565;0.12789915966386556;0.028739495798319328;0.146218487394958;0.00823529411764706;0.14857142857142858;0.008907563025210084;0.014453781512605042;0.0008403361344537816;0.0008403361344537816;0.0013445378151260505;0.0005042016806722689;0.0003361344537815126;0.0003361344537815126;0.0;0.0;0.0;0.0
Lingewaal;0.29561063003881755;0.1969244550612123;0.1113765303075545;0.0531501940877874;0.11884144520752464;0.04299790982382801;0.074499850701702;0.011197372349955211;0.05240370259779038;0.015377724693938489;0.017169304269931324;0.0017915795759928337;0.0008957897879964168;0.00014929829799940282;0.001492982979994028;0.0058226336219767095;0.0;0.00029859659599880563;0.0;0.0;0.0
Lingewaard;0.30904616302483406;0.24718472667611305;0.0962040420613021;0.11294652845104035;0.09079722574390335;0.07748527108658364;0.005742411812961444;0.01730181221567604;0.0013796703706465806;0.01424416436721605;0.019576403907823104;0.0020135729733760906;0.001752554254605116;0.0013050935938548735;0.0014915355358341412;0.0008949213215004848;0.0002237303303751212;0.00018644194197926764;3.728838839585353e-05;0.00018644194197926764;0.0
Lisse;0.37694954968148203;0.16035732591345098;0.09291938200190379;0.055429450098850405;0.10273120011715604;0.07468697371311415;0.02130775426521198;0.014498059603133924;0.05045031851797613;0.016475067730834004;0.025627883136852898;0.0024895657904371385;0.002416343267188987;0.00036611261624075567;0.001098337848722267;0.0015376729882111738;0.0002928900929926045;7.322252324815113e-05;0.00014644504649630226;0.00014644504649630226;0.0
Littenseradiel;0.2268857356235997;0.31426437640029875;0.044062733383121735;0.08065720687079911;0.1988050784167289;0.05347274085138163;0.025093353248693055;0.021508588498879763;0.001941747572815534;0.016280806572068707;0.005825242718446602;0.004331590739357729;0.002539208364451083;0.0017923823749066467;0.0008961911874533233;0.000597460791635549;0.0002987303958177745;0.0;0.00014936519790888724;0.000597460791635549;0.0
Lochem;0.3333799012759616;0.26105988637422;0.0464282388004098;0.077908168017137;0.10314799292167272;0.10100586756077116;0.01103660240290584;0.02477414547825277;0.001909285647760082;0.01732327465772562;0.014389494272143057;0.0018161497625034926;0.003026916270839154;0.000884790909937599;0.0006519511967961255;0.00041911148365465214;0.00041911148365465214;0.00013970382788488405;0.00018627177051317874;9.313588525658937e-05;0.0
Loon op Zand;0.3231026361771633;0.20003038820937477;0.12383195320215756;0.11714654713970979;0.09412747853832713;0.06313150497606929;0.006077641874952518;0.013978576312390792;0.005621818734331079;0.016485603585808705;0.028412975765403022;0.0025829977968548205;0.001747322039048849;0.0015194104687381296;0.0006837347109321583;0.0006837347109321583;0.00022791157031071943;0.00015194104687381296;0.00022791157031071943;0.00022791157031071943;0.0
Lopik;0.3228759765625;0.11962890625;0.1197509765625;0.0457763671875;0.1502685546875;0.0399169921875;0.0823974609375;0.0093994140625;0.0758056640625;0.01318359375;0.0155029296875;0.001953125;0.0006103515625;0.0008544921875;0.000732421875;0.0006103515625;0.0001220703125;0.000244140625;0.000244140625;0.0001220703125;0.0
Loppersum;0.15151997453445806;0.31720515677224254;0.06239057774948273;0.10854687251313067;0.139583001750756;0.04981696641731657;0.0883335985993952;0.029285373229349036;0.014642686614674518;0.019894954639503422;0.011300334235237944;0.0019099156453923284;0.001750756008276301;0.001750756008276301;0.0009549578226961642;0.0001591596371160274;0.0004774789113480821;0.0001591596371160274;0.0003183192742320548;0.0;0.0
Losser;0.2525943396226415;0.22806603773584905;0.1125;0.10974842767295598;0.17987421383647798;0.05416666666666667;0.007783018867924528;0.010849056603773584;0.0019654088050314465;0.009669811320754717;0.025314465408805033;0.002279874213836478;0.0015723270440251573;0.0012578616352201257;0.00031446540880503143;0.0013364779874213836;0.0002358490566037736;0.00015723270440251572;0.0002358490566037736;7.861635220125786e-05;0.0
Maasdonk;0.31774960380348655;0.15340729001584785;0.12123613312202852;0.1630744849445325;0.1393026941362916;0.05356576862123613;0.0025356576862123614;0.012995245641838352;0.00047543581616481777;0.00855784469096672;0.019492868462757527;0.0028526148969889066;0.001584786053882726;0.0011093502377179081;0.00047543581616481777;0.0011093502377179081;0.0001584786053882726;0.0;0.0003169572107765452;0.0;0.0
Maasdriel;0.3461647929415113;0.1606660025615483;0.14871211043119398;0.09548882880318771;0.10644656325601252;0.05670983349935961;0.01287889568806034;0.013021203927707415;0.01956738295147289;0.011953892130354348;0.018500071154119824;0.0032019353920592;0.00192116123523552;0.001636544755941369;0.0009250035577059912;0.0007826953180589156;0.00021346235947061336;7.115411982353779e-05;0.0008538494378824534;0.00028461647929415115;0.0
Maasgouw;0.2693743139407245;0.18309549945115258;0.18258324185876326;0.11789242590559824;0.10647639956092206;0.05912916209293816;0.005268935236004391;0.01522136845956824;0.0013172338090010978;0.018294914013904134;0.029052323454079765;0.0035858031467252104;0.003512623490669594;0.001756311745334797;0.000951335528723015;0.0006586169045005489;0.0008049762166117819;0.00036589828027808267;0.0005122575923893158;0.00014635931211123308;0.0
Maassluis;0.29201971534584925;0.23780251426039764;0.13202636096804563;0.07764301932768455;0.09265104945450518;0.05842609514315778;0.034667995791105945;0.012294401063299551;0.008251647560502852;0.020490668438832585;0.025031843606357646;0.0026028686935814366;0.001938306473943623;0.0015506451791548984;0.000830702774547267;0.0011629838843661739;0.0003322811098189068;0.0001107603699396356;0.0;0.0001661405549094534;0.0
Maastricht;0.19197185144535728;0.2779669770970189;0.14561712155204415;0.1264425327243088;0.068160175605662;0.10071501202446859;0.006617492777248737;0.029843278402763206;0.0009522733508723792;0.021870006617492777;0.018851784302015916;0.0040027761189211876;0.002776118921187275;0.0015494617234533628;0.0008392917668705715;0.0006456090514389012;0.0007585906354407089;9.684135771583517e-05;0.00014526203657375277;0.0001775424891456978;0.0
Marum;0.2312332439678284;0.2875335120643432;0.08662868632707775;0.09132037533512065;0.13203753351206435;0.04289544235924933;0.06182975871313673;0.020107238605898123;0.012064343163538873;0.014075067024128687;0.012231903485254691;0.0035187667560321718;0.0015080428954423592;0.0006702412868632708;0.0;0.0010053619302949062;0.0006702412868632708;0.0;0.0003351206434316354;0.0003351206434316354;0.0
Medemblik;0.3461045720233806;0.18740491632636722;0.10028825366322364;0.07874929938345744;0.11133797742012971;0.06329570021619024;0.02354071582993034;0.016294339018336136;0.008887821282728801;0.0208183201217071;0.03234846665065257;0.002642325246216671;0.002201937705180559;0.002642325246216671;0.0015213387781247499;0.0008407398510689407;0.0005604932340459605;0.00012010569300984866;8.007046200656577e-05;0.0003202818480262631;0.0
Meerssen;0.24937049578883388;0.22497178084570635;0.14344013197881392;0.1281583745767127;0.10610402014413475;0.0699835026482591;0.005122861856386211;0.020230962924372667;0.0012155943388035078;0.01779977424676565;0.021446557263176173;0.0023443605105496223;0.004775549188156638;0.0013024225058609013;0.0014760788399756882;0.0012155943388035078;0.0003473126682295737;0.00017365633411478684;0.0005209690023443605;0.0;0.0
Menameradiel;0.20313253012048194;0.3663855421686747;0.060963855421686745;0.08686746987951807;0.15060240963855423;0.051807228915662654;0.030120481927710843;0.016506024096385543;0.004457831325301205;0.012650602409638554;0.01;0.0016867469879518072;0.0014457831325301205;0.0007228915662650603;0.0008433734939759036;0.0006024096385542169;0.00024096385542168674;0.0006024096385542169;0.00024096385542168674;0.00012048192771084337;0.0
Menterwolde;0.1647334990334162;0.4092792046396023;0.1052195526097763;0.13863573598453466;0.045429439381386355;0.042391604529135596;0.03383043358188346;0.01643192488262911;0.0040044186688760015;0.018779342723004695;0.013394090030378348;0.002347417840375587;0.0005523336095001381;0.0011046672190002762;0.0012427506213753107;0.0016570008285004142;0.00041425020712510354;0.0;0.00041425020712510354;0.00013808340237503452;0.0
Meppel;0.26221381847914965;0.2964533932951758;0.07915985282093213;0.09050490596892886;0.08610997547015535;0.06755928045789043;0.05197260834014718;0.02115699100572363;0.005468111201962387;0.015280049059689289;0.013951349141455438;0.002759607522485691;0.0024529844644317253;0.0022996729354047424;0.000919869174161897;0.0006643499591169256;0.0003577269010629599;0.00025551921504497136;0.00025551921504497136;0.0002044153720359771;0.0
Middelburg;0.18879341210168277;0.26766917293233083;0.07271750805585392;0.09770855710705335;0.08718224131757966;0.06645184389545292;0.06072323666308629;0.026638023630504833;0.08478338703902613;0.022663802363050482;0.015646258503401362;0.0033655567490153957;0.0018976011457214465;0.0012889366272824919;0.0008234872896527032;0.0005012531328320802;0.0003938417472252059;0.0002506265664160401;0.0002506265664160401;0.0002506265664160401;0.0
Middelharnis;0.24335832639081736;0.17032305840970102;0.10321207072109599;0.06350087938535592;0.07590484124780153;0.03739701934647783;0.08775340183282422;0.010460057391465334;0.17254466351939277;0.014070165694714431;0.016106637045265205;0.0024067388688327317;0.0004628343978524484;0.0005554012774229381;0.0009256687957048968;0.0005554012774229381;0.0003702675182819587;9.256687957048968e-05;0.0;0.0;0.0
Midden-Delfland;0.4037689757459431;0.15110800907346014;0.07162798813470599;0.04397138370266969;0.14962484732158438;0.08532542313732333;0.03114639678939103;0.020328040481591345;0.005496422962833711;0.014569883091956028;0.015267841563426976;0.0030535683126853954;0.0020938754144128424;0.0005234688536032106;0.000785203280404816;0.0008724480893386843;0.00017448961786773688;8.724480893386844e-05;0.0;0.00017448961786773688;0.0
Midden-Drenthe;0.25615223197252956;0.3161961083555895;0.06967760396795117;0.08026516596718809;0.12495230827928272;0.0537008775276612;0.038057993132392214;0.018456695917588705;0.0075829835940480735;0.012972148035101107;0.01368752384586036;0.0019553605494086225;0.0019553605494086225;0.0014307516215185045;0.0003338420450209844;0.0011922930179320869;0.0004769172071728348;0.0002384586035864174;0.0;0.0007153758107592522;0.0
Mill en Sint Hubert;0.28312621649947595;0.15301691870040426;0.10181164845036682;0.22323701152867195;0.14867495134002096;0.04072465938014673;0.0031441832609672106;0.010181164845036682;0.0005988920497080402;0.008085042671058541;0.019613714627938313;0.0016469531366971103;0.0011977840994160803;0.0017966761491241205;0.0004491690372810301;0.0011977840994160803;0.0010480610869890701;0.0;0.0002994460248540201;0.00014972301242701004;0.0
Millingen aan de Rijn;0.20659928656361473;0.33115338882282996;0.10077288941736029;0.1759809750297265;0.06658739595719382;0.049643281807372173;0.002972651605231867;0.014268727705112961;0.0017835909631391202;0.018430439952437573;0.021997621878715814;0.005648038049940547;0.0014863258026159335;0.0008917954815695601;0.0008917954815695601;0.00029726516052318666;0.00029726516052318666;0.00029726516052318666;0.0;0.0;0.0
Moerdijk;0.30223332353805465;0.19869722793613478;0.12640807130962875;0.11813106082868058;0.09937310216475659;0.05637182877852875;0.02669213439122343;0.012684885885003428;0.0052404740914879025;0.020178274071897345;0.02659418160446665;0.0023508668821627977;0.0014203154079733568;0.0009305514741894407;0.0008325986874326575;0.0007836222940542658;0.00014692918013517486;0.0003918111470271329;0.0003428347536487413;0.00019590557351356646;0.0
Montferland;0.2631294256490952;0.2527045633359559;0.12455743509047994;0.11860739575137687;0.12903225806451613;0.05305861526357199;0.00462234461054288;0.011408339889850511;0.0011309992132179387;0.014407946498819827;0.019325334382376082;0.0021144767899291895;0.001966955153422502;0.0013768686073957514;0.0008851298190401259;0.0006392604248623132;0.00034421715184893784;0.00024586939417781275;0.00034421715184893784;9.83477576711251e-05;0.0
Montfoort;0.3690188496858386;0.15599323344610924;0.08615273078782021;0.047728371193813436;0.10874818753020783;0.07189463508941518;0.05099081681971967;0.014378927017883035;0.053769937167713874;0.012566457225712905;0.017883035282745288;0.0043499275012083135;0.0019333011116481392;0.0007249879168680521;0.0004833252779120348;0.0014499758337361043;0.0002416626389560174;0.0006041565973900435;0.0010874818753020784;0.0;0.0
Mook en Middelaar;0.29357243602659683;0.22566995768688294;0.07032037074350192;0.14547652629457988;0.08321579689703808;0.10356639129558734;0.006850695144066089;0.02679830747531735;0.0006044731009470078;0.02155954060044328;0.01390288132178118;0.001611928269192021;0.0036268386056820473;0.0014104372355430183;0.0010074551682450132;0.0;0.0006044731009470078;0.0;0.00020149103364900262;0.0;0.0
Muiden;0.34737104410665337;0.22202840767505608;0.07450784948916023;0.05407425865935709;0.07301270869673561;0.14677298778968353;0.00697732369798156;0.024919013207076998;0.00149514079242462;0.02342387241465238;0.01844006977323698;0.00274109145277847;0.00099676052828308;0.00099676052828308;0.00024919013207077;0.00099676052828308;0.00024919013207077;0.00024919013207077;0.00024919013207077;0.00024919013207077;0.0
Naarden;0.4566644467700504;0.17943107221006566;0.05070878127675768;0.03805537056417087;0.06212539244600894;0.1295785367710018;0.011892303301303397;0.025782513557225762;0.004471506041290077;0.020074207972600133;0.015317286652078774;0.0018076301017981163;0.0009513842641042718;0.0009513842641042718;0.0007611074112834174;0.0006659689848729902;0.0003805537056417087;9.513842641042717e-05;9.513842641042717e-05;0.00019027685282085435;0.0
Neder-Betuwe;0.21393680354144406;0.1775301480689971;0.09868722332468326;0.042359945046557775;0.06258586475347275;0.029766447870554113;0.04472599603114028;0.006487559151274615;0.29888566631048696;0.009693176614257365;0.010914364219203176;0.00122118760494581;0.0005342695771637918;0.0005342695771637918;0.000610593802472905;0.0005342695771637918;0.0003052969012364525;7.632422530911312e-05;0.00038162112654556554;0.00022897267592733933;0.0
Nederlek;0.30105594248483486;0.2268029656257021;0.10795326892833071;0.07245562794877555;0.07065827903841833;0.053920467310716695;0.04268703662098405;0.01168276791732195;0.06425522354527073;0.024938216131206472;0.015951471579420354;0.003033026286227814;0.001011008762075938;0.00044933722758930576;0.0013480116827679174;0.0006740058413839587;0.0005616715344866322;0.0;0.00022466861379465288;0.00033700292069197934;0.0
Nederweert;0.3135848664380002;0.17212347988774557;0.146034715726016;0.11734746907805842;0.1412535079513564;0.05103419602951876;0.00301423968402453;0.01517513771957177;0.00020787859889824343;0.01205695873609812;0.01808543810414718;0.0025984824862280427;0.0025984824862280427;0.0014551501922877039;0.0010393929944912171;0.0012472715933894605;0.0005196964972456086;0.00041575719779648687;0.0;0.00020787859889824343;0.0
Neerijnen;0.3156502367028683;0.17516012252854357;0.12447786131996658;0.05834029518240044;0.08660540239487607;0.04469507101086048;0.03188526872737399;0.01113895850737956;0.12183235867446393;0.013505987190197716;0.012670565302144249;0.0009746588693957114;0.0009746588693957114;0.0004177109440267335;0.0001392369813422445;0.000556947925368978;0.0;0.0;0.0004177109440267335;0.000556947925368978;0.0
Nieuwegein;0.27611441846958035;0.26365616378684475;0.12879337882967912;0.09501960214897633;0.0629882387106142;0.0695222883693916;0.021402642660084216;0.02105416001161609;0.005633802816901409;0.018905183679395962;0.027384928125453754;0.003833309133149412;0.0018004936837519964;0.0011035283868157397;0.000726005517641934;0.0005227239727021926;0.0005808044141135473;0.0002323217656454189;0.0002613619863510963;0.0004646435312908378;0.0
Nieuwkoop;0.4095747992280396;0.14262591047749487;0.10564651683994272;0.04787399614019797;0.12201954802963332;0.06723526115918571;0.0280769470211044;0.014380875303492498;0.01954802963331881;0.01456763991782357;0.02091763680508;0.002490194857747619;0.001992155886198095;0.0005602938429932142;0.000809313328767976;0.0008715682002116666;0.0001867646143310714;0.0006225487144369047;0.0;0.0;0.0
Nieuw-Lekkerland;0.15038956332668962;0.1598115600652292;0.08117412574741802;0.04674759920275412;0.08008697227758652;0.022105453886573655;0.13661895270882407;0.006522920818988948;0.290632360934952;0.011052726943286828;0.009965573473455336;0.001630730204747237;0.0012683457148034065;0.0005435767349157456;0.000905961224859576;0.0005435767349157456;0.0;0.0;0.0;0.0;0.0
Nijkerk;0.3097204174875299;0.1445278115437817;0.09183887328666639;0.04979670536949323;0.1292702351511087;0.05512009053946431;0.09921616297103575;0.012365343505050929;0.0732698998197594;0.01127551661986;0.01722764806974892;0.0015509074904640147;0.001425158234480446;0.001131743303852119;0.0007544955359014125;0.000712579117240223;8.383283732237918e-05;0.00016766567464475835;0.0002934149306283271;0.00025149851196713753;0.0
Nijmegen;0.16167087873389402;0.3235281932303103;0.07128060653768074;0.14974934747483118;0.048732236814848576;0.127884575547914;0.009663587024070929;0.05960765629531425;0.0011289721174959607;0.022693375315905043;0.014086257612793637;0.004505530927621494;0.0023822347433401004;0.0011393296598583087;0.0006525251688279405;0.00041430169449393047;0.0003314413555951444;0.00014500559307287567;0.00031072627087044786;9.321788126113436e-05;0.0
Noord-Beveland;0.3063546586517819;0.20480893087161872;0.10261914984972091;0.09338772005152426;0.10261914984972091;0.053671103477887505;0.027908973808501502;0.013310433662516101;0.04486904250751395;0.0210390725633319;0.017818806354658653;0.0021468441391155;0.0030055817947617003;0.0023615285530270503;0.00021468441391155003;0.0019321597252039502;0.00021468441391155003;0.0017174753112924003;0.0;0.0;0.0
Noordenveld;0.2564696197972938;0.33847816020990895;0.07048412820908577;0.0840150228944796;0.07809847198641766;0.07449709317281474;0.033647167772804444;0.024798065545094408;0.004218758038791994;0.015794618511087103;0.0119359983536554;0.0020064824818644853;0.0020064824818644853;0.0010289653753151207;0.0008231723002520966;0.0006688274939548284;0.0005659309564233164;0.00020579307506302414;0.00010289653753151207;0.0001543448062972681;0.0
