RegioNaam;Partij van de Arbeid;VVD;CDA;Democraten 66;GL;SP;Reformatorische Politieke Federatie;Staatkundig Gereformeerde Partij;Gereformeerd Politiek Verbond;Centrumdemocraten;AOV/Unie55+;Nederland Mobiel;Senioren 2000;Nederlandse Middenstands Partij;De Groenen;Natuurwetpartij;Katholiek Politieke Partij;Vrije Indische Partij;Nieuw Solidair Ouderen Verbond;Nieuwe Communistische Partij;Idealisten/Jij;Het Kiezers Collectief
Alkmaar;0.31547595250469757;0.2363171151001479;0.12205653060408587;0.10846359892855716;0.11541998160956303;0.0513732858913365;0.008775436772878103;0.001059449086475033;0.005796985567504897;0.006516611362091712;0.004537640426977971;0.006496621756686523;0.00487746371886619;0.0027585655459161237;0.003198336864830288;0.003178347259425099;0.001259345140526926;0.0009595010594490865;0.0;0.0007596050053971934;0.00041978171350897536;0.00029984408107783955
Almelo;0.36956397996357016;0.2011896630236794;0.19777436247723132;0.06836293260473589;0.06537454462659381;0.03398224043715847;0.016791894353369762;0.0025330145719489982;0.010900500910746812;0.00665983606557377;0.008908242258652095;0.004525273224043716;0.003728369763205829;0.001793032786885246;0.001650728597449909;0.001223816029143898;0.0011953551912568306;0.002589936247723133;0.0;0.0008822859744990893;0.000142304189435337;0.00022768670309653916
Almere;0.30026871149560885;0.3497345654738498;0.06776772840477127;0.11113841918993315;0.08064621837724473;0.029836806920959497;0.009732599292174597;0.0013927120199239743;0.008044960020972604;0.006717787390221523;0.0067669419321011925;0.011076156770218901;0.006783326779394416;0.00304758159653952;0.001507405950976537;0.003260584611351422;0.0006226241971424827;0.0009175514484205007;0.0;0.0005243151133831433;0.00021300301481190194;0.0
Alphen aan den Rijn;0.24765434045572815;0.29419958474598545;0.16016189650187915;0.10949039396567584;0.06672974322584037;0.03424531525138637;0.03414018765276354;0.013035822229230729;0.01101211595574128;0.005650608425977029;0.0029435727614391966;0.010696733159872795;0.0031012641593734396;0.0029172908617834895;0.0012352492838182344;0.0011038397855396987;0.0004205103944913138;0.0004993560934584352;0.0;0.00026281899655707113;0.0002102551972456569;0.0002891008962127783
Alphen-Chaam;0.2358109295378668;0.2779827798277983;0.31084167984536987;0.06378492356352135;0.05025478826216834;0.022315937445088738;0.002284308557371288;0.0010542962572482868;0.0005271481286241434;0.009137234229485152;0.004041468986118433;0.005271481286241434;0.0028114566859954314;0.007555789843612722;0.0007028641714988579;0.0008785802143735723;0.0021085925144965737;0.00017571604287471446;0.0024600246002460025;0.0;0.0;0.0
Ambt Delden;0.130088243666382;0.17904924565898092;0.6034728152576145;0.03131226871619698;0.019356675206376316;0.013663535439795047;0.0008539709649871904;0.0002846569883290635;0.002846569883290635;0.00740108169655565;0.0034158838599487617;0.001138627953316254;0.0014232849416453174;0.0031312268716196983;0.000569313976658127;0.000569313976658127;0.0008539709649871904;0.000569313976658127;0.0;0.0;0.0;0.0
Ambt Montfort;0.33973435749719955;0.2051528244519123;0.24499919987197952;0.06192990878540566;0.07137141942710834;0.02576412225956153;0.0014402304368698992;0.0006401024163866218;0.00048007681228996637;0.013922227556409025;0.009441510641702672;0.003840614498319731;0.003360537686029765;0.003360537686029765;0.0014402304368698992;0.008001280204832774;0.002720435269643143;0.00048007681228996637;0.0011201792286765883;0.0006401024163866218;0.0;0.00016002560409665546
Ameland;0.2928137289953522;0.2552735073292814;0.28494815874150875;0.06614229531641044;0.05398641401501609;0.013943510904540579;0.006792992491955667;0.0010725777618877368;0.006792992491955667;0.003575259206292456;0.0003575259206292456;0.0;0.0025026814444047193;0.006077940650697175;0.002860207365033965;0.0021451555237754737;0.0;0.0003575259206292456;0.0;0.0;0.0003575259206292456;0.0
Amerongen;0.21520125927591635;0.27524173600179896;0.19721160332808635;0.07285810658871149;0.047222846863053745;0.016415561052394872;0.04744771756240162;0.08769957274567124;0.010568922869350123;0.005846638183044749;0.004272543287609625;0.011018664268045873;0.002473577692826625;0.0035979311895659996;0.0013492241960872497;0.0;0.0006746120980436249;0.0;0.00022487069934787497;0.00044974139869574995;0.00022487069934787497;0.0
Amersfoort;0.26012420455416696;0.2556620409415012;0.14452196580541288;0.11718162999309975;0.09681821666794449;0.024840910833397224;0.020486084489764626;0.010641723529862762;0.04166219428045695;0.004002146745380664;0.00326611975772445;0.006486237828720386;0.0038028061028904394;0.002407421605458867;0.001717396304531166;0.0015947251399217972;0.0007820286743847275;0.0014873878708885993;0.0009046998389940964;0.000966035421298781;0.000490684658437476;0.00015333895576171127
Ammerzoden;0.2559790732436472;0.265695067264574;0.3008221225710015;0.05866965620328849;0.03923766816143498;0.022795216741405083;0.014947683109118086;0.016068759342301942;0.0037369207772795215;0.0;0.00523168908819133;0.0033632286995515697;0.005979073243647235;0.00523168908819133;0.0003736920777279522;0.0003736920777279522;0.0003736920777279522;0.0003736920777279522;0.0;0.0007473841554559044;0.0;0.0
Amstelveen;0.23101184346035014;0.36483007209062823;0.12246824579471335;0.1345477171301064;0.08185290078956402;0.01712152420185376;0.008904050806728459;0.001544799176107106;0.004784586337109509;0.0035616203226913833;0.006694129763130793;0.007337796086508754;0.005084963954685891;0.0031968760727772057;0.0019309989701338827;0.0022313765877102643;0.00098695502917954;0.0011371438379677308;0.0;0.00027892207346378304;0.00030037761757638174;0.00019309989701338825
Amsterdam;0.32252962759900466;0.22219042397440608;0.060893979286286655;0.14342951131783319;0.14981292588732173;0.04485561252462691;0.005033829988492382;0.0009609765208432494;0.002840755044373618;0.009459141929303458;0.00674491043939823;0.007558276146695024;0.006193629237785958;0.002325623429752315;0.008076420226898908;0.0023195984985871537;0.0009398892617651844;0.0014188712893955186;0.0;0.0014761081354645524;0.0006356302379245317;0.0003042590238406526
Andijk;0.2419572857529062;0.22654771559881048;0.25925925925925924;0.059205190592051905;0.061097593944309275;0.025141930251419302;0.07326304406596378;0.014057853473911868;0.005947553392808867;0.006217896728845634;0.005406866720735334;0.010002703433360368;0.003784806704514734;0.0040551500405515;0.001892403352257367;0.0010813733441470668;0.0002703433360367667;0.0;0.0;0.0002703433360367667;0.0005406866720735334;0.0
Angerlo;0.351775956284153;0.20935792349726776;0.26400273224043713;0.07752732240437159;0.050204918032786885;0.0194672131147541;0.0023907103825136613;0.00034153005464480874;0.0020491803278688526;0.0034153005464480873;0.004098360655737705;0.0023907103825136613;0.0030737704918032786;0.006489071038251366;0.0017076502732240437;0.0006830601092896175;0.00034153005464480874;0.0;0.0;0.0;0.0006830601092896175;0.0
Anna Paulowna;0.24950416501388337;0.3698267883115166;0.18894618537617347;0.0782758164749438;0.04574904138569351;0.0177178368372339;0.007007801137114901;0.0019833399444664813;0.007668914451937062;0.004892238529683988;0.0034377892370752346;0.009255586407510247;0.003702234563004099;0.007007801137114901;0.001322226629644321;0.0015866719555731853;0.001190003966679889;0.0002644453259288642;0.0;0.0002644453259288642;0.0;0.0003966679888932963
Apeldoorn;0.2933019030644512;0.25640200080492154;0.17624331627666304;0.09169206002414765;0.06594607025814983;0.023354222963261083;0.02889668257344909;0.024239636635428045;0.011740355315356752;0.004162594147070661;0.0059794170068418325;0.004116598631633416;0.003127695049732651;0.0026217443799229573;0.0014948542517104581;0.002322773529580866;0.0006554360949807393;0.001529350888288392;0.0011958834013683665;0.0007129304892772955;0.00017248318288966825;9.199103087448974e-05
Appingedam;0.44618508848273863;0.1514360313315927;0.18566869741804468;0.061212648680011604;0.044531476646359154;0.03742384682332463;0.018276762402088774;0.0011604293588627793;0.021612996808819264;0.005802146794313896;0.009283434870902234;0.0024659123875834057;0.007107629823034523;0.0017406440382941688;0.0008703220191470844;0.0004351610095735422;0.0002901073397156948;0.0017406440382941688;0.0;0.0026109660574412533;0.0001450536698578474;0.0
Arcen en Velden;0.279291553133515;0.24017127286882056;0.308875048657065;0.06617360840794083;0.05722070844686648;0.018295056442195406;0.000973141300116777;0.00038925652004671076;0.0013623978201634877;0.007395873880887505;0.004865706500583885;0.003114052160373686;0.004671078240560529;0.0011677695601401323;0.0013623978201634877;0.0013623978201634877;0.0021409108602569093;0.00019462826002335538;0.0007785130400934215;0.0;0.00019462826002335538;0.0
Arnhem;0.3249240466793492;0.21961157329850364;0.1200772310400636;0.1137454215054374;0.11638604162525909;0.05528265992787984;0.010164967773077032;0.0015474601777449673;0.008248388653851614;0.00530963400437264;0.005494193475112865;0.003535023708793549;0.0036485987677106107;0.0016610352366620291;0.002796785825832647;0.001504869530651069;0.000880206706607229;0.00140549135409864;0.0013912944717340073;0.0003691189414804509;0.0018455947074022545;0.00017036258837559273
Assen;0.36439529295792;0.19031482964697186;0.13705255375515987;0.0958967408046331;0.07704392828537983;0.03403980038198509;0.01728174480931551;0.0014478467130799087;0.06392089212001725;0.0;0.004004682397880599;0.0038506561518082683;0.002803277678516419;0.002187172694227096;0.0011397942209352473;0.0013246257162220442;0.0002772472429301953;0.0016018729591522395;0.0;0.001047378473291849;0.00021563674450126303;0.00015402624607233073
Asten;0.27546844712470386;0.22313159595089382;0.310467370234762;0.0663364204178333;0.06299806159810467;0.028537583458970492;0.001076889941847943;0.00021537798836958864;0.0007538229592935602;0.004522937755761361;0.00549213870342451;0.005815205685978893;0.0016153349127719146;0.004092181779022184;0.0013999569244023261;0.0034460478139134183;0.0013999569244023261;0.00021537798836958864;0.002692224854619858;0.0;0.0;0.00032306698255438296
Avereest;0.2913234796344353;0.20828162021888752;0.31073000112828614;0.05032156154800858;0.03678212794764752;0.012862461920342998;0.030576554214148708;0.007785174320207605;0.026063409680695024;0.0065440595735078416;0.0027078867200722103;0.005867087893489789;0.0019180864267178156;0.003159201173417579;0.001241114746699763;0.0009026289066907368;0.001241114746699763;0.001128286133363421;0.0;0.0002256572266726842;0.0003384858400090263;0.0
Axel;0.29464851171627615;0.21991766941101965;0.20202659911336288;0.05525649145028499;0.050823305889803674;0.021690943635212158;0.015041165294490184;0.01044965167827739;0.09784673844205193;0.012507916402786574;0.004433185560481318;0.006174794173527549;0.002058264724509183;0.0030082330588980365;0.00031665611146295124;0.0006333122229259025;0.0009499683343888537;0.0;0.0015832805573147563;0.00047498416719442683;0.00015832805573147562;0.0
Baarle-Nassau;0.23453766074709123;0.21739130434782608;0.3958971218616044;0.05327617881200245;0.03919167176974893;0.025719534598897736;0.0027556644213104714;0.0003061849357011635;0.0003061849357011635;0.007042253521126761;0.003674219228413962;0.003980404164115126;0.003980404164115126;0.004286589099816289;0.0021432945499081446;0.0009185548071034905;0.0027556644213104714;0.0;0.000612369871402327;0.000612369871402327;0.000612369871402327;0.0
Baarn;0.2299461500804252;0.3317714525491293;0.15154905937478144;0.11154626197636199;0.07056437513112805;0.026015805301070005;0.032729561507797746;0.007692845653542206;0.010000699349604868;0.005734666759913281;0.0033568781033638715;0.006503951325267501;0.0024477236170361563;0.0034967480243373664;0.0018882439331421778;0.0014686341702216939;0.0013986992097349464;0.0008392195258409679;0.0004895447234072313;0.00020980488146024197;0.00013986992097349466;0.00020980488146024197
Barendrecht;0.21195615627731826;0.30683881379866856;0.1847219420348329;0.09299979826507969;0.04572658193800013;0.018895837536144173;0.03678300047071481;0.06300854011162665;0.01701297827987358;0.004101943379732365;0.003160513751597068;0.0036984735391029522;0.0024208190437764775;0.0030932687781588327;0.0014793894156411808;0.0012104095218882388;6.724497343823549e-05;0.0006052047609441194;0.0008741846546970614;0.00020173492031470649;0.0010759195750117679;6.724497343823549e-05
Barneveld;0.12924542232722977;0.2035587714116952;0.2614441819255759;0.036732132309509745;0.02565711754282339;0.010004430005906674;0.10355138806851742;0.17974748966331955;0.0273552864737153;0.0034701712935617246;0.0012182516243354992;0.00457767277023036;0.001845835794447726;0.009081512108682811;0.0005906674542232723;0.00047991730655640874;0.00029533372711163615;0.0003691671588895452;0.00033225044300059066;0.00025841701122268163;0.00011075014766686355;7.383343177790904e-05
Bathmen;0.2779856115107914;0.36431654676258995;0.18014388489208633;0.10215827338129496;0.04460431654676259;0.010359712230215827;0.0008633093525179857;0.0008633093525179857;0.0017266187050359713;0.002302158273381295;0.002302158273381295;0.0037410071942446045;0.0028776978417266188;0.0031654676258992807;0.0005755395683453237;0.0014388489208633094;0.0;0.0;0.0;0.0;0.00028776978417266187;0.00028776978417266187
Bedum;0.26257151460403494;0.12029509183980729;0.30924420355314663;0.07588075880758807;0.04652213188798555;0.021077988557663355;0.01987353206865402;0.005570611261668172;0.1207467630231858;0.0015055706112616681;0.004366154772658838;0.003462812405901837;0.001656127672387835;0.0013550135501355014;0.0028605841613971697;0.0013550135501355014;0.00045167118337850043;0.0006022282445046673;0.0;0.00030111412225233364;0.00030111412225233364;0.0
Beek;0.28194662480376764;0.24845630559916274;0.23464154892726322;0.08393511250654108;0.0793301936159079;0.033176347462061745;0.0015698587127158557;0.00020931449502878074;0.0010465724751439038;0.007639979068550497;0.01130298273155416;0.00282574568288854;0.003976975405546834;0.0009419152276295133;0.001674515960230246;0.0027210884353741495;0.001151229722658294;0.0009419152276295133;0.001674515960230246;0.0004186289900575615;0.0;0.0004186289900575615
Beemster;0.26493199290360736;0.3648728562980485;0.15986595702739997;0.09718115513502858;0.05460279913266312;0.018332347723240685;0.004730928444707274;0.0003942440370589395;0.0011827321111768185;0.003942440370589394;0.005125172481766214;0.00808200275970826;0.0045338064261778045;0.005519416518825153;0.002562586240883107;0.0009856100926473486;0.0011827321111768185;0.001576976148235758;0.0;0.0003942440370589395;0.0;0.0
Beesel;0.31367096018735363;0.2336065573770492;0.24941451990632318;0.056791569086651054;0.0663056206088993;0.018588992974238876;0.0019028103044496487;0.0007318501170960188;0.0016100702576112413;0.02956674473067916;0.006147540983606557;0.00351288056206089;0.006001170960187353;0.00234192037470726;0.0010245901639344263;0.0026346604215456673;0.0020491803278688526;0.00117096018735363;0.001756440281030445;0.000585480093676815;0.0;0.000585480093676815
Belfeld;0.30025725836089673;0.2414553472987872;0.25064314590224185;0.07460492466005145;0.06431459022418229;0.026460859977949284;0.0018375597206909224;0.0;0.0003675119441381845;0.018743109151047408;0.006615214994487321;0.0025725836089672913;0.002205071664829107;0.00404263138552003;0.002205071664829107;0.001470047776552738;0.000735023888276369;0.0;0.0003675119441381845;0.0003675119441381845;0.000735023888276369;0.0
Bellingwedde;0.4853149327671621;0.1726822363765039;0.09076433121019108;0.06139419674451522;0.0799716914366596;0.042993630573248405;0.01840056617126681;0.00194621372965322;0.0046001415428167025;0.008669497523000707;0.0074309978768577496;0.003007784854918613;0.005307855626326964;0.004423213021939137;0.0023000707714083512;0.0014154281670205238;0.00017692852087756547;0.0;0.0;0.008669497523000707;0.0005307855626326964;0.0
Bemmel;0.34331379861481087;0.23100692594565797;0.24539158231220032;0.08172615876398508;0.051251997868939796;0.022376132125732553;0.0019179541822056474;0.0004262120404901438;0.0017048481619605753;0.0044752264251465106;0.002876931273308471;0.0035162493340436867;0.002450719232818327;0.002131060202450719;0.0015982951518380393;0.0012786361214704315;0.0006393180607352157;0.0005327650506126798;0.0011720831113478955;0.0;0.0002131060202450719;0.0
Bennebroek;0.18106508875739644;0.39319526627218937;0.22662721893491125;0.10473372781065089;0.04881656804733728;0.01272189349112426;0.007988165680473372;0.0020710059171597634;0.004733727810650888;0.0026627218934911242;0.001183431952662722;0.004437869822485207;0.0014792899408284023;0.0020710059171597634;0.0008875739644970414;0.0020710059171597634;0.0020710059171597634;0.0002958579881656805;0.0;0.0002958579881656805;0.0;0.000591715976331361
Bergambacht;0.2994235334011529;0.25771447948457105;0.1353001017293998;0.07358426585283147;0.025262800949474397;0.01627670396744659;0.05629026788741946;0.10986775178026449;0.0084774499830451;0.003899626992200746;0.00254323499491353;0.003899626992200746;0.0027127839945744322;0.002204136995591726;0.001525940996948118;0.000508646998982706;0.00016954899966090201;0.0;0.0;0.00016954899966090201;0.0;0.00016954899966090201
Bergen;0.22509266539368752;0.3547118948668988;0.13310120184207572;0.13703246096821295;0.09412557564865776;0.02033022576659553;0.003931259126137257;0.00044928675727282937;0.0017971470290913175;0.00595304953386499;0.003931259126137257;0.004155902504773672;0.0037066157475008424;0.002920363922273391;0.0028080422329551835;0.0037066157475008424;0.0014601819611366955;0.00022464337863641469;0.0;0.00011232168931820734;0.000336965067954622;0.00011232168931820734
Bergen;0.3199592964093618;0.2081697921209478;0.3083296990841692;0.051170228230847506;0.0529146678296264;0.0226777147841256;0.0005814798662596307;0.0;0.0018898095653437999;0.008576828027329553;0.005378688762901584;0.004797208896641954;0.0039249890972525075;0.004506468963512139;0.002325919465038523;0.0017444395987788923;0.0013083296990841692;0.0005814798662596307;0.0011629597325192615;0.0;0.0;0.0
Bergen op Zoom;0.28029846007302744;0.3046832830608033;0.1548499761866963;0.08849023654548341;0.07585331004921417;0.03987934592792507;0.004635656453405302;0.0010795364343546595;0.002159072868709319;0.01101762184473726;0.002889347515478647;0.015812033656135895;0.008699793618034609;0.0024130814414986507;0.0013017939355453247;0.0012382917923479918;0.0008890300047626607;0.001111287505953326;0.001682806794729322;0.0005080171455786633;0.0002857596443879981;0.00022225750119066518
Bergeyk;0.27123798312732983;0.21963900333529526;0.3322542672160094;0.058563861094761624;0.05905434569354522;0.025995683735530704;0.002452422993917991;0.00039238767902687857;0.001079066117323916;0.004806749068079263;0.0037276829507553464;0.006278202864430057;0.00529723366686286;0.0037276829507553464;0.0009809691975671965;0.001079066117323916;0.0017657445556209534;0.00039238767902687857;0.001079066117323916;0.0;0.00019619383951343929;0.0
Bergh;0.3429678188319428;0.21970599920540326;0.288637266587207;0.05572109654350417;0.0422129519268971;0.016388557806912993;0.003079062375844259;0.0007945967421533572;0.0010925705204608662;0.006356773937226857;0.0032777115613825984;0.0038736591179976162;0.004469606674612634;0.004370282081843465;0.0022844656336909017;0.001688518077075884;0.001688518077075884;0.0005959475566150178;0.0004966229638458482;9.932459276916965e-05;9.932459276916965e-05;9.932459276916965e-05
Bergschenhoek;0.18269068866812593;0.3524162316888365;0.22478531739350058;0.08839872032328674;0.03738003030813268;0.017006230005051356;0.03367570298029971;0.008924061289779425;0.026772183869338273;0.005556490991749452;0.004546219902340462;0.008755682774877925;0.0030308132682269743;0.0031991917831284728;0.0008418925745074928;0.0006735140596059942;0.0005051355447044957;0.0003367570298029971;0.0;0.00016837851490149856;0.00016837851490149856;0.00016837851490149856
Berkel en Rodenrijs;0.17559863169897377;0.2976054732041049;0.26184306001865865;0.08448222245257593;0.042085622473307764;0.014512283611485436;0.012439100238416089;0.005493935938633772;0.07732973981548669;0.0047683217580595;0.005493935938633772;0.006219550119208044;0.0034207525655644243;0.004146366746138696;0.0016585466984554785;0.0014512283611485435;0.0009329325178812066;0.0002073183373069348;0.0;0.0;0.0003109775059604022;0.0
Bernheze;0.2524395688500542;0.18438675935965304;0.34051916576312263;0.06275910453472798;0.041903182600931184;0.0938835384909752;0.0008291345111295363;0.0003188978888959755;0.0007653549333503412;0.004847247911218828;0.002678742266726194;0.00312519931118056;0.002487403533388609;0.004145672555647682;0.0008291345111295363;0.001275591555583902;0.0010842528222463168;0.0003188978888959755;0.001339371133363097;0.0;0.0;6.377957777919511e-05
Bernisse;0.25976347634763475;0.3373212321232123;0.18344334433443343;0.09447194719471948;0.04111661166116612;0.019114411441144116;0.013888888888888888;0.01485148514851485;0.00605060506050605;0.004675467546754675;0.004262926292629263;0.012651265126512651;0.0027502750275027505;0.0027502750275027505;0.00055005500550055;0.0009625962596259626;0.0;0.00041254125412541255;0.0008250825082508251;0.0001375137513751375;0.0;0.0
Best;0.30475915360727956;0.27572759442478517;0.19469921282588287;0.09337762692279916;0.05279121831443634;0.02975373727161118;0.004044197299053947;0.0004333068534700657;0.009171661731783057;0.009893839820899834;0.004910811005994078;0.005632989095110855;0.00303314797429046;0.0019498808406152957;0.001155484942586842;0.002455405502997039;0.0010110493247634867;0.0006499602802050986;0.004116415107965624;0.0;7.221780891167762e-05;0.0003610890445583881
Beuningen;0.33222334081932936;0.26213892976070624;0.1857043289708046;0.09161310307442112;0.06698675753117014;0.030976535274529544;0.0036397428947572215;0.0001548826763726477;0.00340741888019825;0.0;0.006117865716719585;0.003717184232943545;0.004801362967552079;0.002787888174707659;0.001703709440099125;0.001161620072794858;0.001161620072794858;0.0014713854255401534;0.0;0.0001548826763726477;7.744133818632385e-05;0.0
Beverwijk;0.34204214930856763;0.25182425881512477;0.15063530132163086;0.07654232790733276;0.0861356330050518;0.03367862427922641;0.005868245139562178;0.0007654232790733276;0.0027044955860590905;0.007194978823289279;0.006174414451191509;0.02015614634893096;0.007143950604684391;0.0021942134000102055;0.0018880440883808746;0.001224677246517324;0.0013777619023319896;0.0008164514976782161;0.0;0.0005613104046537736;0.000510282186048885;0.0005613104046537736
Binnenmaas;0.26107541427122083;0.3162833953331079;0.16063577950625635;0.08665877578626986;0.041258031788975316;0.020629015894487658;0.021643557659790327;0.05757524518092662;0.007778153533987149;0.005072708826513358;0.003128170443016571;0.008708150152181265;0.002959080148799459;0.0023672641190395673;0.0010145417653026716;0.0018599932363882314;0.00016909029421711193;0.0002536354413256679;0.0005072708826513358;8.454514710855597e-05;0.00016909029421711193;0.00016909029421711193
Bladel;0.2894365534756843;0.21296209199510865;0.30467500705483963;0.061706330542752326;0.0640579437494121;0.032076004138839244;0.0013169033957294704;0.0008465807543975167;0.0016931615087950333;0.0050794845263851;0.004232903771987584;0.004703226413319537;0.004421032828520365;0.0030100649045245037;0.0009406452826639074;0.0031041294327908944;0.0024456777349261593;0.00018812905653278148;0.0026338067914589407;0.0;0.0002821935847991722;0.00018812905653278148
Blaricum;0.21202029812876624;0.4230891214716143;0.12178877259752617;0.13415794481446242;0.05233111322549953;0.017126546146527116;0.008563273073263558;0.0020615287028227084;0.0028544243577545195;0.003964478274659055;0.0022201078338090706;0.0030130034887408817;0.004281636536631779;0.005708848715509039;0.0017443704408499842;0.0030130034887408817;0.0009514747859181732;0.0006343165239454488;0.0;0.0001585791309863622;0.0001585791309863622;0.0001585791309863622
Bleiswijk;0.1773651635720601;0.35013262599469497;0.2385499557913351;0.08116710875331565;0.035543766578249335;0.01308576480990274;0.04703801945181255;0.01803713527851459;0.013439434129089302;0.003713527851458886;0.004774535809018567;0.00601237842617153;0.0033598585322723255;0.003713527851458886;0.0008841732979664014;0.001237842617152962;0.0008841732979664014;0.0005305039787798408;0.0;0.00035366931918656057;0.00017683465959328028;0.0
Bloemendaal;0.15916955017301038;0.45829539246038975;0.14705882352941177;0.14104898925514478;0.05499908941904935;0.009196867601529777;0.006100892369331634;0.0011837552358404662;0.006283008559460936;0.00218539428155163;0.002276452376616281;0.0030959752321981426;0.001821161901293025;0.0019122199963576762;0.0015479876160990713;0.0012748133309051174;0.0016390457111637225;0.00027317428519395374;0.0;0.00018211619012930248;9.105809506465124e-05;0.00036423238025860496
Boarnsterhim;0.4186458702587735;0.20923431407302376;0.1576568592697625;0.10023041474654378;0.061680255228642324;0.02587734845799362;0.006469337114498405;0.0022155264090747964;0.0032789790854306985;0.0034562211981566822;0.0019496632399858206;0.0;0.0013293158454448777;0.0037220843672456576;0.0013293158454448777;0.001152073732718894;0.0;0.0007089684509039348;0.0;0.0007975895072669266;0.00026586316908897554;0.0
Bodegraven;0.21121564287031913;0.2539199409703007;0.24331304187419295;0.07793764988009592;0.04408780667773474;0.01853901494189264;0.0600442722744881;0.05275779376498801;0.015218594355285003;0.005072864785095001;0.0037815901125253645;0.004796163069544364;0.001567976388120273;0.004242759638443091;0.0014757424829367274;0.0008301051466519093;0.0006456373362848183;9.223390518354546e-05;0.0;0.0002767017155506364;0.00018446781036709093;0.0
Boekel;0.2710511309636951;0.17164037255274664;0.39137046188937463;0.04770956091997719;0.040486599505797374;0.04086675536970158;0.0017107013875689032;0.0005702337958563011;0.0007603117278084015;0.007413039346131914;0.003991636570994108;0.006272571754419312;0.004181714502946208;0.004942026230754609;0.0;0.0007603117278084015;0.0017107013875689032;0.00019007793195210037;0.0034214027751378064;0.0;0.0007603117278084015;0.00019007793195210037
Bolsward;0.32517545438186074;0.14126327154939716;0.3156379341371243;0.06280367104552816;0.07737988123087997;0.03689040849379161;0.019614900125967248;0.00251934497030772;0.007198128486593486;0.001439625697318697;0.001439625697318697;0.0;0.002159438545978046;0.0030592046068022316;0.00035990642432967427;0.0017995321216483715;0.0;0.0005398596364945115;0.0;0.0007198128486593485;0.0;0.0
Borculo;0.3586152635719906;0.2840283241542093;0.1977970102281668;0.06671911880409127;0.042958300550747446;0.018253343823760818;0.005822187254130606;0.00047206923682140047;0.0037765538945712038;0.004878048780487805;0.0025177025963808025;0.003147128245476003;0.0026750590086546027;0.004720692368214005;0.0007867820613690008;0.0006294256490952006;0.0009441384736428009;0.00015735641227380016;0.0007867820613690008;0.0003147128245476003;0.0;0.0
Borger-Odoorn;0.4243997404282933;0.21829980532121998;0.15483452303698897;0.07332900713822194;0.04685269305645685;0.026606099935107073;0.02420506164828034;0.00038935756002595715;0.010642439974042829;0.0;0.004931862426995458;0.005191434133679429;0.0016872160934458143;0.0033744321868916286;0.0014276443867618429;0.0012978585334198572;0.00038935756002595715;0.00019467878001297857;0.0;0.0011031797534068787;0.00019467878001297857;0.0006489292667099286
Born;0.3189136045225513;0.20916799803367334;0.24935479906599484;0.06943591004055549;0.07066486420056532;0.030478063168243825;0.0017205358240137644;0.0003686862480029495;0.0012289541600098315;0.006759247880054074;0.019171684896153375;0.0055302937200442425;0.003686862480029495;0.0018434312400147474;0.0019663266560157305;0.003932653312031461;0.002826594568022613;0.0008602679120068822;0.0012289541600098315;0.000737372496005899;0.0;0.00012289541600098315
Borne;0.28829029385574356;0.2163846838824577;0.31708222024339566;0.07420599584446423;0.048975957257346395;0.021519738794894626;0.0066043336301573165;0.0005194419709112497;0.0037102997922232117;0.004155535767289997;0.004526565746512318;0.004823389729890175;0.0020777678836449986;0.0025230038587117838;0.0007420599584446423;0.002003561887800534;0.0008904719501335708;0.00014841199168892847;0.0;0.00014841199168892847;7.420599584446424e-05;0.0005936479667557139
Borsele;0.2386401603742065;0.21391580354159706;0.2185933845639826;0.06014032743067157;0.04360173738723688;0.021884396926161044;0.025977280320748412;0.13397928499832942;0.012779819579017708;0.004928165720013365;0.005512863347811561;0.008185766789174742;0.001670564650851988;0.003842298696959572;0.001085867023053792;0.002589375208820581;0.0011693952555963916;0.0002505846976277982;0.001085867023053792;0.0;0.0001670564650851988;0.0
Boskoop;0.19627864760608124;0.3062173814386204;0.22407533469480373;0.08066712049012933;0.060131608804175174;0.01951440889493987;0.04424778761061947;0.03324256864079873;0.009643748581801679;0.005559337417744497;0.003970955298388926;0.006126616746085773;0.0015883821193555707;0.004992058089403222;0.0014749262536873156;0.0011345586566825505;0.0003403675970047651;0.0002269117313365101;0.0;0.0004538234626730202;0.00011345586566825505;0.0
Boxmeer;0.29124260355029585;0.2070414201183432;0.28467455621301774;0.06597633136094674;0.057692307692307696;0.06497041420118344;0.0021301775147928993;0.00035502958579881655;0.0005325443786982248;0.00621301775147929;0.003017751479289941;0.0033727810650887573;0.003017751479289941;0.0028994082840236688;0.0014201183431952662;0.0016568047337278107;0.00136094674556213;0.0004142011834319527;0.0010650887573964497;0.0;0.00017751479289940828;0.0007692307692307692
Boxtel;0.3147039254823686;0.21483699268130405;0.21703260146373918;0.09906852960745176;0.06746506986027945;0.05642049234863606;0.0015302727877578178;0.0002661343978709248;0.0015302727877578178;0.006786427145708583;0.00332667997338656;0.00332667997338656;0.002927478376580173;0.002927478376580173;0.000998003992015968;0.0023952095808383233;0.001929474384564205;0.0009314703925482369;0.0011310711909514304;0.0;0.0001996007984031936;0.0002661343978709248
