RegioNaam;CDA;Lijst Pim Fortuyn;VVD;Partij van de Arbeid;GL;SP;Democraten 66;ChristenUnie;Staatkundig Gereformeerde Partij;LN;Verenigde Senioren Partij;Vrije Indische Partij & OuderenUnie;Duurzaam Nederland;Partij van de Toekomst;Nieuwe Midden Partij;Republikeinse Volkspartij
Sint-Oedenrode;0.4175339896858884;0.1553680262541022;0.14252226910454757;0.11017346460384435;0.05550867323019222;0.05372714486638537;0.03909985935302391;0.0026254102203469294;0.00037505860290670416;0.014158462259728083;0.005625879043600563;0.0013127051101734647;0.00018752930145335208;0.0015939990623534928;0.00018752930145335208;0.0
Sittard-Geleen;0.3469376544905246;0.18194635173487136;0.10837681955506728;0.13260093380939303;0.08799780280142817;0.05313558546186945;0.0416552229241051;0.0039183374530806555;0.0006774695596447862;0.03173120937471391;0.006353565870182184;0.0033507278220269157;0.0005126796667582166;0.0005859196191522476;0.00021971985718209283;0.0
Skarsterlân;0.39247438464256273;0.11977387822400189;0.12848898834059594;0.18107407843599105;0.05653044399952891;0.03957131079967024;0.03986574019550112;0.019137910729007186;0.0025909786833117417;0.015663643858202802;0.0030031798374749734;0.0;0.0003533152749970557;0.001177717583323519;0.00029442939583087976;0.0
Sliedrecht;0.24034920201882418;0.1671668258082117;0.10162324375937798;0.14861546855817762;0.030827990724321373;0.042149774928386306;0.030145955531305415;0.07413722548083482;0.14309098349474833;0.017664711499113354;0.002046105579047879;0.0005456281544127677;0.0012958668667303233;0.00034101759650797983;0.0;0.0
Slochteren;0.21321354223731784;0.1335597677221431;0.14736496110441547;0.22427960994850443;0.05938424454913992;0.043826010737372634;0.05281034293853402;0.09247288265585625;0.009641722362221978;0.016763449107045032;0.004382601073737263;0.0007669551879040211;0.00021913005368686317;0.0010956502684343157;0.00021913005368686317;0.0
Sluis-Aardenburg;0.32450873362445415;0.1861353711790393;0.2082423580786026;0.13837336244541484;0.04039301310043668;0.03820960698689956;0.04203056768558952;0.0027292576419213972;0.002183406113537118;0.010917030567685589;0.003820960698689956;0.0;0.0016375545851528383;0.0005458515283842794;0.0002729257641921397;0.0
Smallingerland;0.31431184270690443;0.10803231214753849;0.10053345526596555;0.21667428745618045;0.06636183508611491;0.058222831885383325;0.041731443377533914;0.06925773510135651;0.007590306355738454;0.012985825331504344;0.0031702484377381496;0.0;0.00027434842249657066;0.0005791800030483158;0.00027434842249657066;0.0
Sneek;0.300379043564048;0.1334960278311439;0.14414040189002544;0.19585648268342074;0.06973363102964848;0.05841424788410613;0.048392959135988366;0.02845422919154681;0.00160963705280648;0.015005971234228152;0.003115426553818994;0.0;0.00031154265538189935;0.0009865517420426814;0.00010384755179396646;0.0
Soest;0.27643704952128234;0.1773944848854305;0.22081973679492237;0.1009789507655897;0.06121131710115824;0.043927277943127625;0.057948147882525905;0.028185175888406785;0.009717789651091907;0.0164592821027719;0.003765195252268082;0.001577796105712339;0.001111629074479148;0.0004661670312331911;0.0;0.0
Someren;0.44928070822574695;0.19457764662486168;0.13417558096643306;0.07783105864994468;0.03734784212467724;0.04749170047952785;0.029693839911471783;0.0035964588712652156;0.0007377351530800443;0.01853559572113611;0.004979712283290299;0.0005533013648100332;0.0002766506824050166;0.0006455182589450387;0.0002766506824050166;0.0
Son en Breugel;0.35961214165261385;0.1755902192242833;0.20341483979763914;0.08273608768971333;0.05301433389544688;0.04647976391231029;0.05438448566610455;0.006323777403035413;0.00021079258010118043;0.012858347386172007;0.0041104553119730184;0.00021079258010118043;0.00021079258010118043;0.0008431703204047217;0.0;0.0
Spijkenisse;0.18659533569559275;0.3114245350749207;0.14828967785265987;0.15065193728432802;0.05009379559508094;0.053845619398318625;0.04305333611246208;0.016582134834062855;0.006276199078255633;0.023692072535260195;0.005141388174807198;0.0026170128997892493;0.00053266634243498;0.0007411009981704069;0.00046318812385650433;0.0
Stadskanaal;0.3210299537974355;0.12661579193272077;0.08980947931267196;0.2303379535897835;0.04339926283548772;0.044852826662513626;0.026735191818512173;0.088200176504179;0.004568343456367129;0.019571198671027357;0.0022841717281835644;0.0010382598764470748;0.0003114779629341224;0.0008825208949800135;0.00036339095675647613;0.0
Staphorst;0.2755749817879072;0.06421063586221251;0.08159017587678219;0.05900718076802997;0.013112706837339994;0.010615048392132375;0.016338848995733166;0.17150587990425642;0.29441148922884797;0.009366219169528567;0.001248829222603809;0.0005203455094182537;0.0;0.0010406910188365075;0.0014569674263711105;0.0
Stede Broec;0.2962015503875969;0.194031007751938;0.16434108527131783;0.11984496124031008;0.06496124031007752;0.05736434108527132;0.05457364341085271;0.00806201550387597;0.0011627906976744186;0.030465116279069768;0.007131782945736434;0.0007751937984496124;0.0007751937984496124;0.0;0.000310077519379845;0.0
Steenbergen;0.31031933767001774;0.21333530455351862;0.16306918982850385;0.1336487285629805;0.03925192193968066;0.04701360141927853;0.0446481371969249;0.011162034299231224;0.014266706091070372;0.018036664695446483;0.004139562389118865;0.0005913660555884093;0.00014784151389710232;0.00029568302779420464;7.392075694855116e-05;0.0
Steenderen;0.4631073785242951;0.09988002399520096;0.14157168566286743;0.15356928614277143;0.038992201559688064;0.042891421715656866;0.03179364127174565;0.010197960407918417;0.001799640071985603;0.01199760047990402;0.0026994601079784043;0.0005998800239952009;0.0;0.0005998800239952009;0.00029994001199760045;0.0
Steenwijk;0.3409827316738459;0.12945526626767812;0.1327335798421835;0.18701635344794723;0.047078107726908854;0.04029276102618839;0.039492242595204514;0.05569321084130675;0.005489269241032288;0.015133610338123738;0.0034307932756451795;0.0007623985056989289;0.0007623985056989289;0.001372317310258072;0.0003049594022795715;0.0
Stein;0.3792662661383101;0.21059695768886616;0.10469129489965487;0.1209254761600409;0.06378627125143807;0.04672120669819762;0.04071328134986578;0.0030039626741659212;0.0009587114917550812;0.01974945673015467;0.0053048702543781155;0.001981337082960501;0.0007030550939537262;0.00102262559120542;0.0005752268950530487;0.0
Strijen;0.2856426541868628;0.2184522814641484;0.1634631455791409;0.12301520976098947;0.03727227143573458;0.043456459969914756;0.03660371051312051;0.028079558749791074;0.04011365535684439;0.01855256560254053;0.0031756643824168477;0.001169981614574628;0.00016714023065351831;0.0006685609226140733;0.00016714023065351831;0.0
Susteren;0.4077594063273011;0.16859783882306992;0.11469860695221977;0.13370654862648093;0.05910688712407239;0.04270277307642234;0.04491602655904179;0.003254784533263898;0.0005207655253222236;0.017185262335633382;0.004817081109230569;0.0013019138133055592;0.0;0.0010415310506444472;0.00039057414399166774;0.0
Swalmen;0.3652061299374056;0.17763867904165767;0.14137707748758904;0.1297215627023527;0.05633498812864235;0.04878048780487805;0.04554284480897906;0.0012950571983595942;0.0006475285991797971;0.019425857975393913;0.008633714655730628;0.0023742715303259228;0.0025901143967191884;0.0002158428663932657;0.0002158428663932657;0.0
Ten Boer;0.28005226480836237;0.10278745644599303;0.11454703832752614;0.1831445993031359;0.062064459930313585;0.06010452961672474;0.0389808362369338;0.12717770034843207;0.014372822299651568;0.01088850174216028;0.004137630662020906;0.0013066202090592336;0.00021777003484320557;0.00021777003484320557;0.0;0.0
Ter Aar;0.41012433392539965;0.19733570159857905;0.1641207815275311;0.07442273534635879;0.04369449378330373;0.029662522202486677;0.041385435168738896;0.011545293072824156;0.009058614564831261;0.015630550621669625;0.001953818827708703;0.00035523978685612787;0.00017761989342806393;0.0005328596802841918;0.0;0.0
Terneuzen;0.2828650080506934;0.1791928530618605;0.13291435101023216;0.14387368202358075;0.04929101958136394;0.04492806315898821;0.04248688516075417;0.052251597153690335;0.05147249779255181;0.013867968628265726;0.005142055783514257;0.0;0.0008829792759569937;0.0007271594037292889;0.00010387991481846985;0.0
Terschelling;0.239119804400978;0.14645476772616137;0.21246943765281173;0.18092909535452323;0.07090464547677261;0.05843520782396088;0.05574572127139364;0.013691931540342298;0.0019559902200488996;0.014669926650366748;0.004889975550122249;0.0;0.0;0.00024449877750611245;0.0004889975550122249;0.0
Texel;0.27607361963190186;0.15149416188402928;0.1781120126657431;0.14070849000593708;0.0821294280625371;0.07332277854739759;0.053037799327132394;0.013952107658816545;0.005541262616267564;0.020186028102117552;0.004749653671086484;0.00019790223629527012;0.0004947555907381753;0.0;0.0;0.0
Tholen;0.24068989792326645;0.15431186202041536;0.09897923266455473;0.11869060190073917;0.026962337205209432;0.03020063357972545;0.02210489264343541;0.05645899331221401;0.22921506511791623;0.018373812038014782;0.0024639211545230554;0.0;0.00042238648363252375;0.0007039774727208729;0.00042238648363252375;0.0
Thorn;0.418648310387985;0.18710888610763454;0.11576971214017522;0.13016270337922403;0.05319148936170213;0.03754693366708386;0.03754693366708386;0.0031289111389236545;0.0006257822277847309;0.012515644555694618;0.0018773466833541927;0.0006257822277847309;0.0006257822277847309;0.0006257822277847309;0.0;0.0
Tiel;0.21941005936220145;0.2004969858727164;0.17937508628226956;0.1965395057751599;0.06318162992959367;0.047811881643734754;0.04468271133403893;0.014587455708434954;0.00786894298467627;0.01895909069992177;0.003221204730569233;0.0011964474713542866;0.0020707744696516497;0.0005982237356771433;0.0;0.0
Tilburg;0.26194690265486725;0.1767493592533488;0.14764737172977416;0.13214372068281832;0.09383432467720876;0.08593258861647081;0.05999322984670439;0.005077614971710431;0.0015958218482518497;0.016625562164514725;0.010658155616809323;0.002562986604768122;0.0030078823927656077;0.0015184486677305479;0.000706030272256879;0.0
Tubbergen;0.6927520177243235;0.09859154929577464;0.07738566228833677;0.05594239594872606;0.02128501345149549;0.02112676056338028;0.016933059028327268;0.001740781769267289;0.001661655325209685;0.011077702168064568;0.0011077702168064568;0.0001582528881152081;0.0;0.0001582528881152081;7.912644405760406e-05;0.0
Tynaarlo;0.19914167324388318;0.1178472770323599;0.2303670086819258;0.2083168902920284;0.07808800315706393;0.04804656669297553;0.06772888713496449;0.02925217048145225;0.0015292028413575376;0.015193370165745856;0.0027131018153117603;0.000542620363062352;0.00014798737174427783;0.000887924230465667;0.0001973164956590371;0.0
Tytsjerksteradiel;0.4155857015546094;0.10827804733141895;0.10649569264283593;0.17095752054658878;0.058768194870779285;0.042182394296464996;0.03653827111595207;0.03841964550945638;0.007327458164174671;0.012575502525002476;0.0018318645410436677;0.0;0.000445588672145757;0.000445588672145757;0.000148529557381919;0.0
Ubbergen;0.32179760537969493;0.12055109070034443;0.14810562571756603;0.1638510742988355;0.09578481220272266;0.07462686567164178;0.054945054945054944;0.0036083319665409217;0.0008200754469411186;0.010004920452681646;0.0037723470559291455;0.0014761358044940135;0.0001640150893882237;0.0004920452681646711;0.0;0.0
Uden;0.3413102511880516;0.16917006109979632;0.17073998642226748;0.09661405295315682;0.053462321792260695;0.09491683638832316;0.04709775967413442;0.003776306856754922;0.0006788866259334691;0.015105227427019688;0.0036490156143923966;0.0014850644942294637;0.0004243041412084182;0.0012304820095044129;0.00033944331296673454;0.0
Uitgeest;0.2692828146143437;0.16765899864682002;0.19079837618403248;0.14113667117726658;0.07009472259810555;0.06197564276048714;0.05899864682002706;0.0070365358592692825;0.0009472259810554803;0.02476319350473613;0.006089309878213802;0.0006765899864682003;0.00013531799729364006;0.0;0.00040595399188092014;0.0
Uithoorn;0.27052295072079136;0.18004704746969058;0.23964050907774895;0.11617105977441342;0.052596658423306596;0.0454189034320526;0.058326798962542975;0.010555522045961758;0.0013269799143494783;0.01743169069304542;0.005911092345738585;0.0;0.0005428554195066048;0.0008444417636769407;0.0006634899571747392;0.0
Urk;0.3327280980481162;0.05492510213345438;0.006695415342714481;0.004312301407172038;0.0012482977757603268;0.0037448933272809805;0.002610077167498865;0.23536087153881072;0.35587834770767135;0.0014752610077167498;0.00011348161597821153;0.0003404448479346346;0.00011348161597821153;0.0;0.00045392646391284613;0.0
Utrecht;0.17359757134818962;0.13831276743303542;0.14995878096334778;0.18299289462320567;0.14306931340861806;0.09386163489093312;0.07955274073880216;0.014276180630978396;0.0034087489040970412;0.014936993758260164;0.002734850368354248;0.0010075764514989336;0.001694560395702752;0.0005953860849766425;0.0;0.0
Vaals;0.4004097427725928;0.18597769178238105;0.08968814022308218;0.17801047120418848;0.05645344866833599;0.030958342818119735;0.02936489870248122;0.0047803323469155475;0.0006829046209879354;0.015706806282722512;0.005918506715228773;0.0011381743683132257;0.00022763487366264513;0.00045526974732529026;0.00022763487366264513;0.0
Valkenburg;0.43938091143594155;0.16337059329320722;0.13800515907136715;0.07437661220980224;0.030954428202923472;0.021496130696474634;0.025795356835769563;0.07867583834909717;0.012037833190025795;0.014617368873602751;0.0012897678417884782;0.0;0.0;0.0;0.0;0.0
Valkenburg aan de Geul;0.5174703004891684;0.1609014675052411;0.09914395527603075;0.07879105520614954;0.04428721174004193;0.05293501048218029;0.031097134870719776;0.003930817610062893;0.0006114605171208945;0.006900768693221523;0.0023584905660377358;0.0007861635220125787;0.00017470300489168413;0.0005241090146750524;8.735150244584206e-05;0.0
Valkenswaard;0.33709516560810454;0.1855545640648785;0.16964988714503176;0.10944307385439085;0.05653246548737599;0.06645320455619128;0.045246968663062305;0.004619180095533043;0.0005773975119416304;0.013857540286599128;0.006823788777491995;0.0009448322922681224;0.00010498136580756916;0.002624534145189229;0.0004724161461340612;0.0
Veendam;0.18093134548131787;0.1482299527578379;0.14368979692005646;0.2999570525799129;0.06589361310509848;0.054481870053377505;0.047610282839438;0.026811460825817535;0.0010430087735443891;0.02141235658629364;0.0043560954659795075;0.0011657156880790233;0.0026995521197619487;0.0013497760598809743;0.0003681207436039021;0.0
Veenendaal;0.3213554633471646;0.14251728907330566;0.1319225449515906;0.09156293222683264;0.043845089903181186;0.03037344398340249;0.02813278008298755;0.10705394190871369;0.08793914246196403;0.011922544951590595;0.0017427385892116183;0.0007192254495159059;0.0004426002766251729;0.0004702627939142462;0.0;0.0
Veere;0.34801089194394635;0.10845453941688252;0.15441322972703725;0.09092116623497376;0.04908016205087335;0.03221093179252175;0.03453543202497177;0.043501361492993294;0.12087401208740121;0.013880587102344424;0.0031878860330743176;0.0;0.0002656571694228598;0.00046490004649000463;0.00019924287706714485;0.0
Veghel;0.4076641993816172;0.161154314625691;0.15267497423404852;0.10489084606015178;0.04783097535838096;0.056731940410381335;0.04305256254099129;0.0025765951466316874;0.0008900965052000375;0.015506418064274337;0.00356038602080015;0.000843249320715825;0.00093694368968425;0.0015459570879790125;0.0001405415534526375;0.0
Veldhoven;0.3378870317454104;0.17047011390769953;0.17262300857243512;0.10380866637961404;0.05632755313735468;0.07081066270012135;0.05347007476416017;0.008415860962148197;0.0006262966297412612;0.017771166868908287;0.004305789329471171;0.0010177320233295494;0.00023486123615297296;0.001839746349864955;0.00039143539358828824;0.0
Velsen;0.23219507359865194;0.20012885959260543;0.1765376418694553;0.15609357188878425;0.06207563066858304;0.06395896317589335;0.0539723447489716;0.020196263071814442;0.0024532883976805275;0.024012489468206374;0.006889032066214006;0.0;0.0002725875997422808;0.0008921048718838282;0.0003221489815136046;0.0
Venhuizen;0.2761011419249592;0.18331973898858075;0.24082381729200653;0.11235725938009788;0.050163132137031;0.05077487765089723;0.049143556280587274;0.004690048939641109;0.0012234910277324632;0.027120717781402938;0.0032626427406199023;0.0006117455138662316;0.0002039151712887439;0.0;0.0002039151712887439;0.0
Venlo;0.32582891591310675;0.21405259328552126;0.14879950109136264;0.11828292277310051;0.07600041575719779;0.043280324290614285;0.0426982642136992;0.0038457540796175034;0.0009146658351522711;0.01627689429373246;0.005924540068599937;0.0014551501922877039;0.0014759380521775283;0.0007691508159235007;0.0003949693379066625;0.0
Venray;0.3890423788339967;0.16427066260828846;0.13219386560524468;0.11814563334113791;0.06457504097401078;0.05820650901428237;0.04673378599859518;0.0027159915710606415;0.0006555841723249825;0.013720440177944276;0.005900257550924842;0.0018262701943338796;0.0012175134628892531;0.0005151018496839148;0.0002809646452821353;0.0
Vianen;0.28976561848361;0.1935941279506214;0.14388189173408958;0.14663441488030696;0.051964300608891484;0.05338226707815497;0.044374009508716325;0.019434481608140795;0.030527983985319876;0.02252064392359663;0.002168654600050046;0.0008340979230961714;0.0003336391692384686;0.00058386854616732;0.0;0.0
Vlaardingen;0.2352873164527691;0.25191351601341194;0.131945889698231;0.1552780668285351;0.05200601225575211;0.06851659151346977;0.04104520753844375;0.020626662041854548;0.01824488380159556;0.017944271013990057;0.004139206844721933;0.0011330789686668978;0.0009943346051566656;0.0005781015146259683;0.000346860908775581;0.0
Vlagtwedde;0.2960049679155454;0.16249223763196025;0.11695301179879942;0.24063340923204304;0.05257710618919478;0.04957565721382737;0.03456841233699027;0.024322086524529083;0.0026909542537776857;0.016145725522666115;0.002897950734837508;0.000310494721589733;0.00020699648105982198;0.000620989443179466;0.0;0.0
Vlieland;0.18275154004106775;0.1437371663244353;0.26899383983572894;0.15195071868583163;0.0811088295687885;0.057494866529774126;0.05646817248459959;0.009240246406570842;0.008213552361396304;0.021560574948665298;0.01642710472279261;0.0;0.0;0.002053388090349076;0.0;0.0
Vlissingen;0.25011799874134677;0.19839521711768407;0.14210981749528004;0.15803964757709252;0.0650959723096287;0.0704452485840151;0.04511485210824418;0.024937067337948395;0.018093140339836375;0.01935179358086847;0.005939269981120201;0.0;0.0012586532410320957;0.0007866582756450598;0.00031466331025802394;0.0
Vlist;0.29698954921229137;0.17454375292466073;0.15754172515988146;0.11043518951801591;0.03166432693807519;0.033380127905163;0.044610825144283266;0.037903603182030884;0.08641397597878646;0.019029792544064887;0.004367493370768991;0.0010918733426922478;0.00015598190609889253;0.0015598190609889253;0.00031196381219778506;0.0
Voerendaal;0.4474613417752344;0.16059905028613175;0.11518324607329843;0.12041884816753927;0.05040788993059783;0.04638986971873858;0.044198222330451724;0.0024351637647631805;0.0006087909411907951;0.010349446000243517;0.0007305491294289541;0.00048703275295263604;0.00012175818823815901;0.00048703275295263604;0.00012175818823815901;0.0
Voorhout;0.33487584650112867;0.16489841986455983;0.23058690744920993;0.08442437923250565;0.05632054176072235;0.04424379232505643;0.060158013544018056;0.007787810383747178;0.0023702031602708803;0.011286681715575621;0.001580135440180587;0.000564334085778781;0.0004514672686230248;0.0004514672686230248;0.0;0.0
Voorschoten;0.2814388284637805;0.15497263098030853;0.2456813819577735;0.1035757446506007;0.07044856756948888;0.03924077628492216;0.0710172744721689;0.01201393331911566;0.005544892301130305;0.010805431150920594;0.0034833297789151917;0.0010663254425250586;0.00028435345134001565;0.00028435345134001565;0.00014217672567000782;0.0
Voorst;0.3901862850971922;0.11048866090712743;0.16482181425485962;0.15550755939524838;0.05271328293736501;0.03597462203023758;0.046706263498920084;0.009651727861771058;0.014241360691144709;0.01451133909287257;0.003172246220302376;0.000607451403887689;0.0002699784017278618;0.0010124190064794817;0.0001349892008639309;0.0
Vorden;0.40268573421695153;0.10411580048831531;0.1848622253226369;0.1384722706662016;0.05040111614928497;0.0444715730728985;0.047959539588419954;0.010812696198116497;0.0020927799093128706;0.011510289501220789;0.0017439832577607255;0.0005231949773282176;0.00017439832577607255;0.00017439832577607255;0.0;0.0
Vriezenveen;0.4964825624906451;0.09125380432071047;0.06301451878461309;0.13560844185002247;0.027091752731627002;0.02694207453973956;0.01945816494536746;0.09439704635034675;0.030983385720700495;0.011625006236591328;0.001796138302649304;0.0003991418450331787;0.0003492491144040313;0.00024946365314573667;0.0003492491144040313;0.0
Vught;0.3094356776414053;0.14234690564322358;0.19845444509383725;0.1294239885706864;0.07286187414767192;0.061952074810052604;0.064030131826742;0.00396129618806416;0.0009091499448016105;0.011039677901162413;0.003636599779206442;0.0006493928177154361;0.00045457497240080524;0.0008442106630300669;0.0;0.0
Waalre;0.3377910332884356;0.15480084664229363;0.2343659803732923;0.094766211275736;0.0503174908601116;0.04810467577448528;0.05339619010967866;0.0047142582258995576;0.0004810467577448528;0.012218587646719261;0.004040792765056763;0.0006734654608427939;0.0002886280546469117;0.0038483740619588225;0.00019241870309794111;0.0
Waalwijk;0.31792795831927734;0.19322313430038607;0.15566550470407436;0.11199820083211515;0.0553244124592376;0.057948198957981936;0.04051876007346602;0.0187038494696203;0.021552531953971287;0.017092094906105925;0.006409535589789722;0.001236927920836613;0.0008246186138910754;0.0013493759136399416;0.0002248959856066569;0.0
Waddinxveen;0.2855935273517691;0.18149981886245622;0.15771042144668518;0.10318802077043836;0.03755585074266393;0.031517932616833715;0.050778891438232096;0.06484724067141649;0.06406231131505857;0.0169665499335829;0.0032604757879483156;0.001328341987682647;0.0005434126313247192;0.000905687718874532;0.00024151672503320854;0.0
Wageningen;0.20986650078951147;0.08253983444183932;0.13579597109909566;0.19637303220249772;0.15369156418967414;0.08761184745681612;0.075171060816307;0.031628307574525096;0.012249389922962822;0.010287573568113308;0.0021532130723958083;0.001196229484664338;0.0008134360495717499;0.0003827934350925882;0.0002392458969328676;0.0
Warmond;0.3587809293904647;0.1744115872057936;0.19251659625829812;0.08630054315027158;0.049185274592637294;0.04556427278213639;0.06517803258901629;0.003922751961375981;0.0033192516596258297;0.015691007845503924;0.003922751961375981;0.0006035003017501509;0.00030175015087507544;0.00030175015087507544;0.0;0.0
Warnsveld;0.2664930555555556;0.09826388888888889;0.18975694444444444;0.18506944444444445;0.0765625;0.07118055555555555;0.07465277777777778;0.02326388888888889;0.0015625;0.010763888888888889;0.0010416666666666667;0.0005208333333333333;0.00017361111111111112;0.0005208333333333333;0.00017361111111111112;0.0
Wassenaar;0.26809616634178035;0.1880441845354126;0.362962962962963;0.06010396361273554;0.03417803768680962;0.023976608187134502;0.04087069525666017;0.006302794022092268;0.001949317738791423;0.009421702404158544;0.00253411306042885;0.0009746588693957114;0.0001299545159194282;0.0003248862897985705;0.0001299545159194282;0.0
Wateringen;0.3818824222200412;0.2308371773481205;0.17891844145647268;0.07184218274609873;0.0321915791539896;0.028854647168515064;0.03935616841692021;0.009814505839630975;0.0025517715183040533;0.01982530179605457;0.0026499165767003632;0.0005888703503778585;0.00029443517518892924;0.000392580233585239;0.0;0.0
Waterland;0.25624510401253375;0.2001044477326138;0.1847854469492558;0.135346853512055;0.06684654887283488;0.06110192357907564;0.05422578118200017;0.009748455043955087;0.0019148750979197493;0.022108103403255287;0.006440943511184611;0.000609278440247193;0.0;0.0;0.0005222386630690225;0.0
Weert;0.30706217747464903;0.20695752589224495;0.20057017069033958;0.11486413337663744;0.049294503987586155;0.05192883692396521;0.043520623579084115;0.0035725885027606367;0.0005773880408502039;0.015120349319764715;0.004294323553823392;0.0010104290714878568;0.0005413012882970661;0.0006495615459564793;3.6086752553137746e-05;0.0
Weesp;0.22528777635665997;0.18216700164443633;0.18079663804129362;0.15320665083135393;0.07765393751141969;0.06632559839210671;0.058834277361593273;0.01078019367805591;0.003745660515256715;0.01945916316462635;0.01991595103234058;0.0;0.0007308605883427736;0.0006395030147999269;0.00045678786771423353;0.0
Wehl;0.48739076154806493;0.15081148564294633;0.09438202247191012;0.14332084893882646;0.040199750312109865;0.03870162297128589;0.02746566791510612;0.0012484394506866417;0.0012484394506866417;0.009987515605493134;0.00299625468164794;0.0004993757802746567;0.000749063670411985;0.000749063670411985;0.00024968789013732833;0.0
Werkendam;0.3606276048050993;0.1600269673939691;0.11436626624172591;0.10578573179700908;0.03003187055650895;0.03193184604069625;0.026170630056386368;0.04762196616817847;0.10590831086050502;0.013728855111546949;0.002329002206423143;0.0006128953174797745;0.00012257906349595488;0.0006128953174797745;0.00012257906349595488;0.0
Wervershoof;0.4000374391613628;0.1989891426432048;0.14601272931486334;0.08255335080494197;0.04979408461250468;0.036690378135529764;0.04324223137401722;0.004492699363534257;0.0011231748408835642;0.02920254586297267;0.005803070011231749;0.0007487832272557095;0.0007487832272557095;0.0;0.0005615874204417821;0.0
West Maas en Waal;0.3830959647338081;0.175567989148864;0.1517463546965073;0.12512716174974567;0.05383180739233639;0.052899287894201424;0.036792132926415734;0.002628009494743981;0.0006781959986436081;0.012546625974906748;0.003475754493048491;0.001102068497795863;0.000254323499491353;0.000254323499491353;0.0;0.0
Wester-Koggenland;0.36442541372526327;0.1511399143617637;0.19824094433514639;0.10670061335493577;0.047911121397986346;0.04941557690082166;0.04524939243143155;0.0034718203911584308;0.0009258187709755816;0.02661728966554797;0.00451336650850596;0.0008100914246036338;0.0;0.0;0.0005786367318597385;0.0
Westerveld;0.2208569873240532;0.12808149933898436;0.21393576483396842;0.2476864452912357;0.059413640251963606;0.04821525779609612;0.047826425071934055;0.012131580993856443;0.0028773621587992845;0.015397775876817793;0.002177463255307567;0.0006221323586593048;0.0002332996344972393;0.0004665992689944786;7.77665448324131e-05;0.0
Westervoort;0.26065485775630703;0.164573268921095;0.14954374664519593;0.17198067632850242;0.08931830381105743;0.06634460547504026;0.05861513687600644;0.015673644659151907;0.0010735373054213634;0.017498658078368222;0.0027911969940955447;0.0013955984970477724;0.0;0.00042941492216854533;0.00010735373054213633;0.0
Weststellingwerf;0.2691883474988646;0.15811328099656136;0.15194965289041718;0.2328553818205411;0.05800298449360929;0.05300720171283981;0.03639784597417764;0.016090313371828976;0.0022708103548952185;0.017452799584766105;0.0031791344968533056;0.0;6.48802958541491e-05;0.0011678453253746836;0.0002595211834165964;0.0
Westvoorne;0.2268108108108108;0.24443243243243243;0.2543783783783784;0.11945945945945946;0.03091891891891892;0.0372972972972973;0.05081081081081081;0.005621621621621622;0.005405405405405406;0.02010810810810811;0.0033513513513513515;0.00010810810810810811;0.00043243243243243243;0.0005405405405405405;0.0003243243243243243;0.0
Wierden;0.5258206696927834;0.09834879284257615;0.10801920926254852;0.08420498651404514;0.029800671008486285;0.023222156437076508;0.023616867311361096;0.06894283270837445;0.02585356226564042;0.008946779817117294;0.001907769225708835;0.0005920663114268798;0.00019735543714229328;0.0004604960199986843;6.578514571409775e-05;0.0
Wieringen;0.19196078431372549;0.20470588235294118;0.19980392156862745;0.1680392156862745;0.04647058823529412;0.06627450980392156;0.04352941176470588;0.00607843137254902;0.000980392156862745;0.024705882352941175;0.04607843137254902;0.000980392156862745;0.000196078431372549;0.0;0.000196078431372549;0.0
Wieringermeer;0.3254527162977867;0.18674547283702214;0.1790744466800805;0.11493963782696177;0.0426307847082495;0.045774647887323945;0.04275653923541248;0.02540241448692153;0.006413480885311872;0.021504024144869214;0.007796780684104628;0.00025150905432595576;0.00025150905432595576;0.0;0.001006036217303823;0.0
Wijchen;0.33241827857082523;0.16323169186586706;0.15791029647774305;0.14084804459836134;0.06541937663654025;0.06326547850325197;0.05160908860545654;0.004054396486189712;0.000253399780386857;0.014654953965706563;0.003927696595996283;0.0010980657150097136;0.00046456626404257114;0.0008446659346228566;0.0;0.0
Wijdemeren;0.294025974025974;0.18363636363636363;0.2262987012987013;0.09876623376623377;0.05220779220779221;0.04766233766233766;0.05610389610389611;0.012987012987012988;0.006493506493506494;0.015714285714285715;0.005194805194805195;0.0;6.493506493506494e-05;0.0007142857142857143;0.00012987012987012987;0.0
Wijk bij Duurstede;0.2874004550625711;0.16062286689419794;0.191339590443686;0.1173919226393629;0.07238339021615472;0.05766496018202503;0.05027019340159272;0.017349260523321957;0.020620022753128554;0.020193401592719;0.002417519908987486;0.0009243458475540387;0.0007110352673492605;0.0007110352673492605;0.0;0.0
Winschoten;0.17710843373493976;0.16051899907321593;0.12947173308619092;0.3003707136237257;0.0798887859128823;0.05430954587581094;0.0448563484708063;0.033642261353104726;0.0019462465245597776;0.013716404077849862;0.0028730305838739574;0.0003707136237256719;0.00018535681186283596;0.0003707136237256719;0.0003707136237256719;0.0
Winsum;0.30246494798733603;0.08525554047942108;0.11103573043871551;0.21155585707824515;0.08604703753957485;0.06264133876074175;0.04816824966078698;0.07349615558570782;0.004296698326549073;0.013116236996834011;0.0012437810945273632;0.0002261420171867933;0.0002261420171867933;0.0002261420171867933;0.0;0.0
