RegioNaam;VVD;PVV;CDA;Democraten 66;GROENLINKS;SP;Partij van de Arbeid;ChristenUnie;Partij voor de Dieren;50PLUS;Staatkundig Gereformeerde Partij;DENK;Forum voor Democratie;VNL;Piratenpartij;Artikel 1;NIEUWE WEGEN;OndernemersPartij;Lokaal in de Kamer;Niet Stemmers;De Burger Beweging;GeenPeil;JEZUS LEEFT;Vrijzinnige Partij;Libertarische Partij;MenS en Spirit / Basisinkomen Partij / V-R;StemNL;Vrije Democratische Parti 
Heerlen;0.13047294197434822;0.23483533800091755;0.09618415016057287;0.0851933855943191;0.07168930644485669;0.2037181098278579;0.04077154768316279;0.007779307043264915;0.037520196277900784;0.044900564498434166;0.0016555961143358666;0.013524026090599007;0.01859054913928949;0.0032314044641254262;0.0033510861109448866;0.0007380368220533381;0.0018550655257016336;0.0012367103504677558;0.0;0.0006582490575070313;0.0007978776454630682;0.0005984082340973011;0.0;0.0003789918815949574;0.0003191510581852273;0.0;0.0;0.0
Heeze-Leende;0.29268526507525644;0.11235739622279743;0.17534272840571374;0.12664174096443295;0.059917553446457675;0.10497555363819384;0.04026459591601956;0.008723995781804238;0.022433132010353754;0.028089349055699358;0.0016297574537436487;0.001054548940657655;0.013996740485092512;0.0032595149074872974;0.0029719106509443005;0.00019173617102866456;0.001725625539257981;0.0013421531972006519;0.0012462851116863197;0.0008628127696289905;9.586808551433228e-05;0.00019173617102866456;0.0;0.0;0.0;0.0;0.0;0.0
Heiloo;0.3041480455718512;0.07339334046704853;0.11147479070938503;0.16069742556807454;0.10001888336375653;0.055454144898344555;0.07534462138855669;0.014980801913514193;0.04336879209416504;0.02404481651664883;0.0033360609303203876;0.001070057279536728;0.018946308302385598;0.004406118209857116;0.0035248945678856927;0.0004406118209857116;0.0011959463712469314;0.0012588909171020331;0.0004406118209857116;0.0006923900044061182;0.0007553345502612199;0.0006923900044061182;0.0;0.0002517781834204066;0.0;0.0;0.0;6.294454585510165e-05
Hellendoorn;0.19269573918118904;0.1041440840490286;0.30380221796047696;0.08809305428166431;0.053864754440090055;0.09334611856916535;0.04431751855248895;0.04869507212540649;0.01563411990327691;0.024931209872425582;0.00800466939047778;0.0015425664971233219;0.012548986909030268;0.00212624030684566;0.0015008755107145835;0.00016676394563495373;0.0010422746602184608;0.0010422746602184608;0.0010422746602184608;0.0005002918369048612;0.0006253647961310764;0.00020845493204369215;0.0;0.0001250729592262153;0.0;0.0;0.0;0.0
Hellevoetsluis;0.23749738439003976;0.21782799748901444;0.0886377903327056;0.0847457627118644;0.056915672734881774;0.08679640092069471;0.05494873404477924;0.018372044360744924;0.03314500941619586;0.051349654739485245;0.004184975936388366;0.013852270349445492;0.030926972169910024;0.009123247541326637;0.0030131826741996233;0.0010462439840970914;0.002343586524377485;0.0016739903745553464;0.0008788449466415569;0.0009206947060054404;0.0006695961498221385;0.0002092487968194183;0.0005440468717304876;0.00025109855618330194;8.369951872776731e-05;0.0;4.1849759363883655e-05;0.0
Helmond;0.21096545900518718;0.20628091197876874;0.1059954159797338;0.09604326671760023;0.07101210342193091;0.14208452289999599;0.038159958180867745;0.007800876593349149;0.02388515822912059;0.03629016044070932;0.0010253729542804295;0.030178133419116168;0.016486388676665728;0.004041175760987575;0.002975592102617717;0.0008243194338332865;0.0014274799951747156;0.0010253729542804295;0.001005267602235715;0.0007640033776991435;0.0005830552092967148;0.00044231774498371465;0.0;0.00024126422453657164;8.042140817885722e-05;0.0;0.00038200168884957176;0.0
Hendrik-Ido-Ambacht;0.23421415685026;0.1345643637907248;0.1237928472885493;0.0820333227210018;0.04520853231454951;0.059800488167250344;0.040486044784039055;0.06255969436485195;0.020322614878488805;0.028069616894831794;0.12952350631433726;0.008861296826912873;0.019791998302026954;0.0038735010081714953;0.0016979730446779156;0.000795924864692773;0.0010081714952775126;0.0010081714952775126;0.0006898015494004033;0.0003183699458771092;0.00026530828823092433;0.0001591849729385546;0.0007428632070465882;0.0001591849729385546;5.3061657646184864e-05;0.0;0.0;0.0
Hengelo;0.18680714972433143;0.12125492966036848;0.16555810622559697;0.12816135931092668;0.08069927600211901;0.12947593540918634;0.06243255439794377;0.024329468087193676;0.026056075499833225;0.023171856299173975;0.0028057370455392707;0.019914846861694823;0.017128730354935548;0.003649420213079051;0.0033943532089391174;0.0005297545470598623;0.0012949555594796633;0.000981026938999745;0.0005493750858398572;0.0006278572409598367;0.0004512723919398827;0.00031392862047991836;0.0;0.00041203131437989287;0.0;0.0;0.0;0.0
Het Bildt;0.17094552285535378;0.11443331246086412;0.21696931747025675;0.07780212899185973;0.07154038822792737;0.12867877269881026;0.07905447714464621;0.035848465873512834;0.033969943644333124;0.03303068252974327;0.004539762053850971;0.0;0.02144646211646838;0.0021916092673763305;0.0034439574201628053;0.0;0.0017219787100814026;0.00234815278647464;0.000939261114589856;0.0;0.000469630557294928;0.00015654351909830932;0.0;0.00015654351909830932;0.00031308703819661864;0.0;0.0;0.0
Heumen;0.2430443367438521;0.09549452521988872;0.14889606892837912;0.15446059953329744;0.10348231915275534;0.1098546042003231;0.059863579249685876;0.011488063184347514;0.029258660922635075;0.022617124394184167;0.0008077544426494346;0.0013462574044157242;0.011218811703464369;0.0014360078980434393;0.0031412672769700234;0.0;0.00044875246813857474;0.0007180039490217197;0.0005385029617662897;0.00026925148088314486;0.0008975049362771495;0.0001795009872554299;0.00026925148088314486;0.00026925148088314486;0.0;0.0;0.0;0.0
Heusden;0.2626288102615839;0.15907616920083592;0.1444836780283923;0.10737191035526411;0.059162643222598545;0.11245225913381855;0.03981408085321035;0.0108092527203286;0.02349210924551416;0.03361677596022195;0.0022699430712690063;0.01491676875405347;0.01646609497730057;0.004035454348922678;0.0023780355984722923;0.000324277581609858;0.0015132953808460043;0.001585357065648195;0.0016574187504503856;0.0005404626360164301;0.0002522158968076674;0.00043237010881314405;0.0;0.0005404626360164301;0.00010809252720328601;0.0;7.206168480219068e-05;0.0
Hillegom;0.28766817810153866;0.13528580985653757;0.12198022745855942;0.11841225005574965;0.0728462053073664;0.06511558760127853;0.051066676577715006;0.017319556976139152;0.032929458113431946;0.04199806734557348;0.005574964691890285;0.0063926261800341935;0.02898981639782948;0.004757303203746377;0.0031219802274585593;0.0005203300379097599;0.0014123243886122055;0.0020813201516390397;0.0;0.00037166431279268564;0.0008176614881439084;0.00029733145023414854;0.00022299858767561138;0.0005203300379097599;0.00022299858767561138;0.0;7.433286255853713e-05;0.0
Hilvarenbeek;0.2788836846213895;0.09211553473848556;0.20423497267759563;0.11963309914129586;0.06567135050741608;0.117096018735363;0.04234972677595628;0.007318501170960188;0.022053083528493365;0.029176424668227948;0.0008782201405152225;0.00039032006245121;0.01092896174863388;0.0024395003903200626;0.00195160031225605;9.75800156128025e-05;0.0006830601092896175;0.0010733801717408276;0.0014637002341920376;0.00039032006245121;0.000195160031225605;9.75800156128025e-05;0.0002927400468384075;0.0004879000780640125;9.75800156128025e-05;0.0;0.0;0.0
Hilversum;0.23394710663137938;0.10267094618690992;0.08155489235505002;0.16960414437749874;0.11398915104078683;0.06952343412729696;0.062203202132252194;0.027047318730408994;0.04324567824764908;0.033785686130975844;0.00658820879554029;0.02194192615950598;0.017718715393133997;0.00435459954577022;0.005893725247292453;0.0009384912814159956;0.0011074197120708748;0.0012575783170974341;0.0004504758150796779;0.0005818645944779173;0.0004504758150796779;0.0007320231995044766;0.0;0.00041293616382303807;0.0;0.0;0.0;0.0
Hof van Twente;0.2613306400706981;0.1037747759121323;0.24622311997643395;0.10773050540756639;0.050498674409796745;0.08231283928796869;0.06135588940790304;0.013382148718596137;0.01489710895089004;0.024828514918150066;0.004544880696881707;0.005302360813028658;0.014560451121491394;0.003492824980010941;0.0022724403484408536;0.00016832891469932248;0.0007995623448217818;0.0008416445734966124;0.0006312334301224593;0.0003787400580734756;0.0002524933720489837;0.0002945756007238143;0.0;0.00012624668602449185;0.0;0.0;0.0;0.0
Hollands Kroon;0.2868650555888423;0.14562945210039277;0.12938552692896613;0.09772984488382931;0.06214632847347047;0.08171892683576326;0.054923107649290995;0.019173157579388856;0.02729512016510219;0.041042540443379266;0.0057918913521070505;0.0004993009786299181;0.028593302709539976;0.007256507556088143;0.0029625191398708474;9.986019572598362e-05;0.002030490646428334;0.0020637773783369947;0.0026629385526928968;0.0004993009786299181;0.0004993009786299181;0.0006324479062645629;0.0;0.00026629385526928966;0.0;0.0;0.0;0.00023300712336062846
Hoogeveen;0.15719415010070933;0.15491724319117262;0.20311177277636688;0.06988352745424292;0.05289429897539189;0.12528826225297018;0.05817789065008611;0.07073006976676299;0.016989228478851037;0.034854190384446974;0.020229442157807163;0.004291093791050004;0.021017602241877573;0.003940800420352045;0.0020433779957380973;0.0;0.0013136001401173483;0.001430364597016668;0.0009049245409697288;0.0;0.0004086755991476195;0.00017514668534897976;0.0;0.00017514668534897976;2.919111422482996e-05;0.0;0.0;0.0
Hoogezand-Sappemeer;0.13955551175282116;0.15029813236091263;0.08810920021682353;0.0844133445030306;0.08909476174050165;0.1849406199181984;0.09397329128270833;0.04040802247080274;0.02838417188192973;0.0443502685655152;0.003597299561425122;0.024491203863401173;0.014783422855171735;0.0032523530281377815;0.0032030749519538757;0.0006406149903907751;0.0012812299807815502;0.001330508056965456;0.0017740107426206081;0.0007391711427585867;0.0005420588380229636;0.00044350268565515204;0.0;0.0002463903809195289;0.00014783422855171733;0.0;0.0;0.0
Hoorn;0.23120179948586117;0.12467866323907455;0.08783969886154976;0.12835108336393683;0.10693628351083365;0.09667645978699964;0.07266801322071245;0.015952074917370548;0.03966213734851267;0.03605857510099155;0.0025018362100624313;0.01588321704002938;0.02191975762027176;0.0044298567756151305;0.0044298567756151305;0.0035347043701799484;0.0017214469335291957;0.0016984943077488065;0.0008951524054351818;0.0012623944179214102;0.0005508630187293427;0.00043609988982739624;0.0;0.0005508630187293427;0.0;0.0;0.0;0.00016066838046272492
Horst aan de Maas;0.21609369097091047;0.1296939931998489;0.22236494144314317;0.11023800528900642;0.05455232338496411;0.13796751038911975;0.03475632791839819;0.0056667925953910086;0.01926709482432943;0.03962976955043446;0.0009066868152625614;0.0011333585190782018;0.016093690970910464;0.0037400831129580656;0.0025311673592746504;7.555723460521345e-05;0.0012466943709860219;0.0018889308651303363;0.0;0.0004911220249338874;0.0010578012844729883;0.00018889308651303362;0.0;0.00022667170381564036;0.00018889308651303362;0.0;0.0;0.0
Houten;0.251899214991137;0.09961382628513547;0.12060015193719929;0.14630286148391997;0.09904406178779437;0.05783109648012155;0.054887313243859204;0.062294251709293494;0.027317042289187136;0.026304127627247403;0.023043808559128895;0.004906305393770575;0.014180805267156243;0.0032919726513041276;0.0029754368194479614;0.0014877184097239807;0.0009179539123828817;0.0012661433274246644;0.0;0.0002848822486705495;0.00018992149911369968;0.00047480374778424917;0.00034818941504178273;0.0002215750822993163;0.00012661433274246644;0.00015826791592808305;3.165358318561661e-05;0.0
Huizen;0.27489641905889317;0.10369192068659366;0.12884729209825393;0.12059781000295945;0.07298757028706718;0.05389908256880734;0.050236756436815626;0.05652559928973069;0.034255696951760874;0.03159218703758508;0.022306895531222254;0.016166025451316957;0.021604024859425867;0.0037363125184965967;0.0024785439479135837;0.0010358094110683633;0.0019606392423794023;0.0009988162178159218;0.00033293873927197395;0.0006658774785439479;0.00040692512577685707;0.0004809115122817402;0.0;0.0002959455460195324;0.0;0.0;0.0;0.0
Hulst;0.22765273311897105;0.18032154340836012;0.15311897106109323;0.08289389067524115;0.056720257234726686;0.12237942122186495;0.05498392282958199;0.008360128617363344;0.027138263665594856;0.05356913183279743;0.0036012861736334405;0.0012218649517684887;0.0154983922829582;0.0045659163987138264;0.0019292604501607716;0.00019292604501607716;0.0019292604501607716;0.0012861736334405145;0.0010932475884244373;0.0;0.0003858520900321543;0.0003858520900321543;0.0;0.0002572347266881029;0.00012861736334405144;0.0;0.0003858520900321543;0.0
IJsselstein;0.2711459114778695;0.13147036759189798;0.12349962490622655;0.14047261815453863;0.07642535633908477;0.06784508627156789;0.048574643660915226;0.024240435108777193;0.02583458364591148;0.03249249812453113;0.009939984996249063;0.018707801950487622;0.0172543135783946;0.0040791447861965495;0.0020630157539384846;0.0016410352588147037;0.000890847711927982;0.0011721680420105026;0.0;0.00037509377344336085;0.00037509377344336085;0.0002813203300825206;0.0007033008252063015;0.00018754688672168043;0.0001406601650412603;0.00018754688672168043;0.0;0.0
Kaag en Braassem;0.3182974393759539;0.1319880165055678;0.15386354643604092;0.12271776609575491;0.06161324967497598;0.0525691029336951;0.0402464529986999;0.015318523543044487;0.025719292295517494;0.033350291108473235;0.005652591713300548;0.0013566220111921317;0.024475722118591375;0.005313436210502515;0.0024306144367192356;0.00028262958566502744;0.0014696738454581426;0.0016957775139901645;0.0;0.0005087332541970493;0.00028262958566502744;0.00022610366853202194;0.00028262958566502744;0.00016957775139901646;0.00011305183426601097;0.0;5.6525917133005484e-05;0.0
Kampen;0.13518419329881567;0.1121525917990835;0.19356662500743915;0.06201273582098435;0.05754924715824555;0.07814080818901387;0.04085579955960245;0.13935011605070524;0.015890019639350116;0.02365648991251562;0.10801642563827887;0.011247991430101767;0.014134380765339523;0.0024400404689638756;0.0024697970600488007;0.00038683568410402905;0.0009224543236326846;0.00044634886627387967;0.00038683568410402905;0.0005058620484437303;0.0002678093197643278;0.00017853954650955185;0.0;0.00023805272867940248;0.0;0.0;0.0;0.0
Kapelle;0.21760538008886754;0.10051639245826828;0.15539810255794403;0.08262279332292542;0.04743605139906329;0.07277530923501861;0.044193587126215926;0.06965293623153597;0.022817341179296267;0.029662543533085145;0.13053920979944758;0.0006004563468235859;0.01669268644169569;0.004323285697129819;0.001921460309835475;0.00012009126936471719;0.0006004563468235859;0.0014410952323766061;0.00024018253872943438;0.0;0.00024018253872943438;0.00024018253872943438;0.0;0.00036027380809415153;0.0;0.0;0.0;0.0
Katwijk;0.20127450980392156;0.14477941176470588;0.20252450980392156;0.05730392156862745;0.037450980392156864;0.044191176470588234;0.02894607843137255;0.09625;0.02066176470588235;0.028088235294117646;0.0958578431372549;0.004362745098039216;0.02644607843137255;0.0042156862745098035;0.002573529411764706;0.0004166666666666667;0.0011029411764705882;0.0009313725490196079;0.0;0.0002696078431372549;0.00022058823529411765;0.0002941176470588235;0.0013970588235294118;7.352941176470588e-05;0.00024509803921568627;0.0;0.00012254901960784314;0.0
Kerkrade;0.12816662055882702;0.28945184365490256;0.10967079002489823;0.06390546575504881;0.05335335730940995;0.19365292653045094;0.04185274473382603;0.004228747579338418;0.03224914041813224;0.04809706358929771;0.0008694621191163103;0.0057305457850847724;0.01817966249061376;0.002608386357348931;0.0023317393194482866;0.00023712603248626646;0.0013041931786744656;0.001067067146188199;0.0;0.0008299411137019326;0.0010275461407738213;0.0007113780974587993;0.0;0.0002766470379006442;0.0001976050270718887;0.0;0.0;0.0
Koggenland;0.3373510292524377;0.11037378114842904;0.15120530877573132;0.10719122426868906;0.06304171180931745;0.0659534127843987;0.04855092091007584;0.008938244853737811;0.028304442036836405;0.03622697724810401;0.0033856988082340196;0.0006094257854821235;0.02112676056338028;0.007583965330444204;0.002776273022751896;0.0005417118093174431;0.001218851570964247;0.002099133261105092;0.0013542795232936078;0.0008802816901408451;0.0006771397616468039;0.00020314192849404117;0.0;0.00033856988082340195;0.0;0.0;0.0;6.771397616468039e-05
Kollumerland en Nieuwkruisland;0.14165831663326653;0.13639779559118237;0.281938877755511;0.05911823647294589;0.05172845691382766;0.10458416833667335;0.04934869739478958;0.07590180360721444;0.0186623246492986;0.030185370741482965;0.0186623246492986;0.0;0.019789579158316632;0.002880761523046092;0.001628256513026052;0.0;0.0022545090180360722;0.001628256513026052;0.0013777555110220442;0.0;0.00125250501002004;0.000125250501002004;0.0;0.000250501002004008;0.00062625250501002;0.0;0.0;0.0
